Ensembl.Gene.ID	brain_GSM752569	brain_GSM752570	cerebellum_GSM752571	cerebellum_GSM752572	heart_GSM752573	heart_GSM752575	adult mammalian kidney_GSM752576	adult mammalian kidney_GSM752578	liver_GSM752580	liver_GSM752581	testis_GSM752583	testis_GSM752585
ENSOANG00000003509	23.52062	26.69913	10.04185	4.97306	0.7071	0	0	0	0	0	2.11244	9.34825
ENSOANG00000003510	0.54075	0.80695	0	0	131.70771	108.82008	0.26264	0.15232	0	0	0	0.40299
ENSOANG00000003511	196.47092	399.34255	390.73807	500.80703	263.45998	124.2835	256.55743	163.25937	56.18048	106.25906	539.26702	577.08619
ENSOANG00000003513	0.55108	0.21454	0	0.07409	0.46347	31.71638	9.49764	20.25107	0	0	1.91342	1.67131
ENSOANG00000003514	18.06778	22.34168	21.24224	17.77062	0.373	0.5012	6.30438	7.95796	10.61041	2.21032	117.12222	82.53156
ENSOANG00000003516	31.35977	31.19792	37.88863	35.6328	71.13497	52.4242	72.14512	59.40692	20.24165	19.03287	42.5028	54.58989
ENSOANG00000003517	5.9618	35.94325	19.04181	15.84479	1.56892	0.47151	1.39511	1.83897	0.25916	0.25601	2.74358	2.21818
ENSOANG00000003518	65.99112	32.30926	46.3586	40.51165	36.54715	70.07039	26.43213	61.88441	45.62394	26.72161	58.09073	75.47265
ENSOANG00000003519	0	0	0	0	0	0	0	0	0	0	3.40916	0.48358
ENSOANG00000003520	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003521	6.62143	11.22463	21.87362	17.11694	4.65793	3.86069	14.66716	16.92334	1.9632	1.95913	24.49116	22.26403
ENSOANG00000003522	2.02957	2.20263	0	0.57059	0	0	0.26885	0	0	0	1.55118	2.22741
ENSOANG00000003523	6.74815	7.33794	4.73836	3.15427	3.67999	3.60654	448.56337	420.29253	214.30668	366.44783	83.77257	54.82667
ENSOANG00000003524	42.68718	61.95149	40.67383	53.40963	7.91954	6.44013	126.03538	102.39745	9.06337	12.13295	10.63035	14.39786
ENSOANG00000003525	5.45382	5.12846	3.68217	6.00659	1.7081	2.79615	9.58121	6.31452	1.97784	2.13513	3.14024	8.28454
ENSOANG00000003526	0.75784	0.6512	5.07827	4.90011	0.40383	0.09053	0.13395	0.07769	0.18239	0.11582	1.15831	2.44396
ENSOANG00000003527	10.61371	21.5269	8.62873	7.08785	1.05157	1.42325	1.525	1.30555	0.29678	1.04705	7.12099	7.44171
ENSOANG00000003528	19.58952	23.79115	24.17378	31.20538	21.17804	11.69325	39.54707	30.10351	19.41939	22.80983	61.30845	113.07232
ENSOANG00000003529	1.1599	2.16999	0.59962	1.76661	0.4567	0.17056	3.17893	1.28755	0.36662	0.58212	1.09151	1.19206
ENSOANG00000003530	45.36422	62.27322	59.54717	71.15948	97.78952	62.89816	77.34231	58.81519	33.66711	41.27737	37.48701	60.06376
ENSOANG00000003531	0.73892	1.2029	0.98427	1.55788	0.59069	0.13232	0.19579	0.4542	0.08892	0	1.41173	1.02122
ENSOANG00000003532	5.19405	3.46372	3.56749	4.31647	3.88226	3.51698	13.67223	15.85873	6.57437	4.9116	22.58221	16.14089
ENSOANG00000003533	69.06467	63.27953	76.82713	66.1631	364.38607	300.04457	140.69488	139.20556	101.8106	111.89773	343.41851	237.48128
ENSOANG00000003534	2.21487	3.35247	2.571	3.47344	1.05733	1.05953	1.01452	2.40686	0.50259	0.31909	8.64463	8.68687
ENSOANG00000003535	0	0.30989	0.13826	0.16047	0	0	0.30252	0	0.13739	0	0.43626	0.09282
ENSOANG00000003536	6.17857	5.86365	3.357	4.79726	0.33367	0.13345	34.5946	22.44577	0.10757	0.02272	3.64503	2.71414
ENSOANG00000003537	13.16904	6.70067	12.86732	5.77569	6.70243	2.22992	11.98773	6.31466	7.19234	4.56717	14.1156	13.22763
ENSOANG00000003538	1.27599	1.14251	3.39944	1.97281	1.34648	3.51892	6.69429	25.45209	60.46645	25.74109	0	3.65148
ENSOANG00000003539	16.71674	8.67678	18.782	15.90699	3.80634	4.89957	5.69601	5.48768	5.36609	5.83773	12.28759	8.52175
ENSOANG00000003540	0	0	0	0	0	0	0	0	0.07807	0	0.24791	0.47464
ENSOANG00000003541	0.19505	0	0	0	0.34303	0	0	0.32971	0.25818	0	0	0
ENSOANG00000003542	0	0.1242	0	0	0	0	0.48541	0	0	0	0.34983	0
ENSOANG00000003543	25.46694	29.64967	22.68537	31.69479	15.94613	10.40571	21.14203	14.66063	5.94871	6.62725	34.46557	32.4338
ENSOANG00000003544	9.79648	9.43898	19.41981	13.59601	16.41479	16.56215	7.6441	7.4323	4.90101	4.27921	71.32901	51.18414
ENSOANG00000003545	3.41729	4.0796	3.74274	4.8725	8.6141	6.35735	11.73082	8.79311	7.43838	6.89373	34.47245	33.14014
ENSOANG00000003546	42.06056	32.49446	34.28349	33.50991	10.12482	18.41141	6.71195	17.80335	7.3963	4.15595	36.15482	55.05715
ENSOANG00000003547	41.02584	38.10116	71.19712	62.43231	0.04639	0.05196	0.34549	0.73489	0.13955	0.02217	23.09147	12.52385
ENSOANG00000003548	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003549	4.89423	6.2601	7.45066	5.40496	17.72697	15.49391	23.94443	25.21337	13.88208	13.32088	9.06126	18.28845
ENSOANG00000003550	297.61099	412.86062	411.24092	408.6758	931.99861	923.98204	473.76178	505.85532	129.39921	139.1253	228.22737	233.68803
ENSOANG00000003551	15.14888	10.07918	16.7087	7.60842	23.07832	13.30465	28.40433	16.63668	18.39165	7.62375	17.43938	23.21133
ENSOANG00000003552	22.79357	11.25654	13.55587	9.29346	15.85666	12.83669	10.88463	6.23725	7.50333	11.93064	61.53571	40.1549
ENSOANG00000003553	0.29827	0.15892	0.17023	0.16465	0.26235	0.08391	85.01196	2.70112	90.86482	35.35095	0.44762	0.49537
ENSOANG00000003554	10.24565	7.29026	12.71367	13.11331	3.85834	3.87602	9.09699	6.11705	2.8142	1.44477	43.72999	29.55
ENSOANG00000003555	197.69328	210.55612	55.07681	129.98659	26.35981	53.27977	46.44766	19.65756	0.68411	3.18589	7.60339	4.08275
ENSOANG00000003556	28.58999	18.83029	27.77716	23.92439	8.81205	10.05135	13.69133	13.98155	12.41128	10.2194	18.66036	20.41082
ENSOANG00000003557	3.66805	3.51396	3.67956	2.66056	8.04373	8.92017	8.84318	7.50182	14.68569	17.73766	1.52261	4.81907
ENSOANG00000003558	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003559	2.13123	3.18035	3.81476	4.94266	0.93703	1.57429	3.29999	3.03969	1.49867	1.11962	0.83981	1.78677
ENSOANG00000003560	20.05385	33.61644	43.85319	46.043	21.80748	10.53383	29.41956	18.53132	9.51175	9.66413	61.53192	53.56122
ENSOANG00000003561	3.68877	3.64599	9.95488	7.55497	6.40306	4.15212	16.4763	10.77042	6.97526	7.57032	19.9347	17.39346
ENSOANG00000003562	459.24812	562.60946	588.59154	665.42949	84.58665	61.12362	780.512	477.84834	329.41033	284.81908	211.29034	221.16189
ENSOANG00000003563	19.05113	24.25972	34.17426	32.46614	32.31336	37.69387	30.84834	38.50143	10.64727	11.95667	29.89499	34.90648
ENSOANG00000003564	30.19553	23.2996	28.49419	24.88482	19.95934	21.81366	21.65132	21.85863	13.38362	8.32527	45.38964	47.85464
ENSOANG00000003565	1.5088	1.84213	2.80452	4.08229	1.32674	1.36435	4.27749	5.06602	0.08165	0.1614	6.45713	5.13943
ENSOANG00000003566	24.1953	16.28903	19.68017	18.43557	11.06589	13.35306	20.66975	18.92182	9.57106	9.93488	46.31931	48.99416
ENSOANG00000003567	32.50789	30.07642	36.08497	45.73726	9.71897	8.3244	19.26557	12.63873	9.75334	12.02277	32.33729	39.92377
ENSOANG00000003568	7.05781	6.69175	6.54813	4.90809	55.61183	63.77553	22.23271	23.91293	29.35231	23.26332	20.07931	21.51166
ENSOANG00000003569	0	0	0	0	0	0	0	0	0	0	0.43385	0
ENSOANG00000003570	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003571	4.17554	2.91765	3.75212	1.43464	0	0	0	0	0	0	0	0
ENSOANG00000003572	981.78819	585.66059	435.90411	485.77115	50.98903	56.5747	47.4044	61.14658	18.14442	15.7284	34.06683	49.71437
ENSOANG00000003573	0.04211	0	0.05609	0.0651	0	0	13.25797	19.93492	0.05574	1.48691	3.5407	1.99621
ENSOANG00000003574	72.31204	118.2844	153.40918	137.6028	65.80982	34.11606	16.58087	21.58349	19.24372	40.37933	15.94088	29.73283
ENSOANG00000003575	49.81306	36.58053	96.24542	127.07153	0.50281	3.0971	0	0	0	0	5.85766	4.12224
ENSOANG00000003576	7.45169	5.24044	1.66246	1.32433	0.17216	0.21688	1.74753	1.3237	1.47384	1.09015	0.25721	0.33919
ENSOANG00000003577	0.11985	0.11931	0	0	0	0.07875	0	0.06758	27.29368	36.67909	0.50375	0.42885
ENSOANG00000003578	0	0	0	0	0	0	0	0	0	0	0	0.09692
ENSOANG00000003579	0	0	0	0	0	0	0	0	0	0	9.06126	5.62286
ENSOANG00000003580	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003581	0	0.22701	0	0	0.26754	0.29966	0	0.5143	0.10074	0.51147	0	0.13604
ENSOANG00000003582	0	0	0	0	0	0	0	0	0	0	78.20381	62.27344
ENSOANG00000003583	19.93022	11.52438	15.36138	19.78434	1.52268	3.75193	1.16088	2.54644	0.64171	0.43669	3.78448	5.41964
ENSOANG00000003584	9.1059	7.36447	9.38069	10.97256	0.11526	0.04308	0.12726	0.14762	0.02895	0	0.32126	0.22454
ENSOANG00000003585	27.30662	47.59539	35.38792	41.18925	10.02109	10.34955	180.53065	124.96645	15.96641	11.69391	61.89762	56.8462
ENSOANG00000003586	0.43991	0.25244	0.18027	1.04631	0	0	0	0	0	0	0	0.09077
ENSOANG00000003587	0.8165	0.13533	0	0.56109	0	0	0	0	2.28157	0	0.76268	0.4868
ENSOANG00000003588	5.67894	5.72246	10.56705	5.1595	15.03257	9.74475	18.34369	13.6571	4.26223	3.98601	13.53439	8.32447
ENSOANG00000003589	220.9751	262.22892	330.83201	355.74557	1.38149	1.30303	0.72298	1.18799	0	0	1.2165	1.84852
ENSOANG00000003590	2.57409	4.43521	1.5553	0.90268	0.23339	1.20234	1.77905	1.16625	0	0	6.58074	2.91897
ENSOANG00000003591	0.13935	0.08912	0	0.03078	16.34621	18.70058	0.11604	0	0.0527	0.06693	0	0.05341
ENSOANG00000003592	0.05644	0	0	0	0.09926	0	144.37789	200.37115	13.74101	12.80403	0	0.10088
ENSOANG00000003593	11.16061	12.33927	0.06023	0	0.07953	0	0	0	0	0	0	0
ENSOANG00000003594	18.43625	10.47465	11.54673	14.81875	21.07013	20.12916	11.91372	15.22479	5.98893	5.02328	39.10088	32.38134
ENSOANG00000003595	1.91087	1.58419	5.79781	3.61099	0	0	0	0	0	0	0.14875	0
ENSOANG00000003596	23.37086	18.25622	22.95249	19.52736	0.64299	1.08035	0.48852	0.1803	0.02017	0.15369	1.92099	5.66776
ENSOANG00000003598	0.26771	0.3995	0	0	0.47082	0	0	1.81016	0	0	0	0.23941
ENSOANG00000003599	0	0.64167	0	0.66482	0	0.42359	0	0	0	0	0.90385	0.57683
ENSOANG00000003600	11.28816	6.41706	7.5898	12.38314	49.34692	38.01208	55.61819	28.53125	14.23027	14.63894	74.55845	115.03061
ENSOANG00000003601	1.37806	2.66888	2.57765	3.08258	1.59846	1.15506	6.58016	4.21273	1.08662	2.11943	3.94356	3.77565
ENSOANG00000003602	0.07176	0.10709	0	0.22203	0	0	0	0	0	0	1.2072	1.34832
ENSOANG00000003603	4.52124	1.13567	3.21994	3.04534	17.31998	10.14058	25.31185	91.71222	133.20228	189.71527	20.3207	42.39367
ENSOANG00000003604	15.41914	8.46969	11.48748	11.40787	5.73947	7.04961	5.42238	9.16783	3.46426	2.4118	31.8084	37.70061
ENSOANG00000003605	22.37168	23.76193	16.47769	21.36388	754.71964	1655.65688	71.34216	163.27974	10.62569	8.62796	9.40318	16.35803
ENSOANG00000003606	40.02854	32.31867	19.70996	22.38563	0.02665	0.02985	0	0	0	0.02548	0.38186	0.0948
ENSOANG00000003607	45.87362	30.84353	32.14265	19.37689	0	0	0	0	0	0	1.25438	0.58709
ENSOANG00000003608	22.25027	29.98487	37.25148	28.45478	0	0	0	0	0.0476	0	1.66206	0.57859
ENSOANG00000003609	0.37568	0.22933	73.06573	67.8303	0	0	0	0	0	0	0	0.03055
ENSOANG00000003610	0	0	0	0.23584	0	0	0	0.25784	0	0	0	0
ENSOANG00000003611	0	0.03264	0.11665	0.10158	0	0	0.44673	0.33317	0.02895	0.03677	0.36808	0.9791
ENSOANG00000003612	0	0	0	0	0	0	0	0	0	0	1.98125	2.13782
ENSOANG00000003613	0	0.11516	0	0.05966	0.06786	0	11.57849	3.39018	104.60536	195.74423	1.1349	2.58682
ENSOANG00000003614	4.12934	8.14977	12.24282	12.97463	4.91942	0.52476	16.30606	9.90729	0.52894	0.8957	6.71847	4.76478
ENSOANG00000003615	0	12.59501	0.66138	1.53521	0	0	0	0.83931	0	0	4.17356	3.99587
ENSOANG00000003616	3.23444	3.49513	2.97125	4.26784	0.34332	0.16475	0.89394	0.84844	0.03687	0.04682	4.57057	3.81499
ENSOANG00000003617	10.29119	7.82533	18.37967	17.07679	9.22237	5.22924	12.08396	6.75903	4.88052	3.60881	11.77833	8.25055
ENSOANG00000003619	9.46634	4.88984	7.27476	7.31799	2.56128	7.17176	9.55064	3.07722	6.747	2.44829	10.7123	4.8839
ENSOANG00000003620	0	0	0	0	0	0	0	0	0	0	0.50203	0.28475
ENSOANG00000003621	11.11064	12.59782	15.51525	19.20223	10.89156	7.37234	17.80599	12.39793	12.08533	8.57715	33.08517	38.18251
ENSOANG00000003622	11.28242	35.25857	93.54768	112.62623	0	0	0	0	0	0	0	0
ENSOANG00000003623	0.09732	0.29033	0.64796	0.50144	0.96959	0.51105	1.796	0.76744	0.51517	0.65428	0.40906	0.55105
ENSOANG00000003624	185.09293	173.41057	130.96595	142.84473	33.14377	41.78708	111.16956	96.13294	33.13123	26.51657	82.91453	94.10151
ENSOANG00000003625	29.09386	16.78915	10.18622	7.20261	28.2111	16.96766	6.14847	8.17191	2.96687	1.32991	67.23945	80.80401
ENSOANG00000003626	7.583	7.84612	6.54617	6.31145	4.34458	6.24536	7.35424	14.47064	4.9137	4.39723	21.10025	14.75558
ENSOANG00000003627	29.11067	54.98419	4.82434	3.19074	2.30743	2.69207	0.79676	2.35645	0.45228	0.36756	12.5231	8.23758
ENSOANG00000003628	0.74473	0.37041	0.33064	0.76767	0	0	0	0	0	0	0	0
ENSOANG00000003629	5.65714	3.46812	3.21579	4.03897	4.15066	3.61977	11.60475	9.5323	8.01275	4.9065	4.84637	5.12338
ENSOANG00000003630	0.4001	0.14926	112.05211	48.55955	0	0	0	0.16908	0	0	0	0
ENSOANG00000003631	29.0081	23.09912	22.71973	20.40369	9.77977	6.62134	15.48231	15.15236	2.417	2.58133	23.37347	32.73239
ENSOANG00000003632	0.85754	0.67749	8.13027	9.51486	0	0	6.61597	3.75188	0	0	47.06925	59.40947
ENSOANG00000003633	1.83009	1.14202	2.39335	1.98066	2.25297	1.54024	3.49124	7.00261	13.96167	10.29225	13.28647	7.30501
ENSOANG00000003634	12.10703	12.75576	23.86638	22.71646	16.10287	13.00273	24.20468	16.09469	9.78446	12.22205	21.73622	27.71999
ENSOANG00000003635	12.30053	21.34366	18.4805	26.20496	15.97292	12.67823	15.63298	10.39625	4.59111	5.40999	16.38196	19.08997
ENSOANG00000003636	0.7132	1.06427	0.27149	0	0	0.20074	0	0	0	0	5.13905	4.37358
ENSOANG00000003637	0.8192	0.81501	0.72751	0	1.92089	5.91682	0	0.46154	0	0	113.62732	65.44391
ENSOANG00000003638	24.86098	25.15505	28.43124	20.53137	10.3441	26.03838	16.43619	16.70732	11.3972	12.23223	95.06544	104.27489
ENSOANG00000003639	34.17627	72.47623	44.42617	50.66284	1.51014	0.13539	2.90316	1.04508	0.04543	0	0	0.06146
ENSOANG00000003641	0.6511	0.2429	0	0.25167	0.14321	1.1223	0.71176	1.37576	7.21814	1.77872	1.02643	0.14556
ENSOANG00000003642	0.46195	0	0	0	0	0.30337	0	0	0	0	0	0.13773
ENSOANG00000003643	4.45677	5.27834	2.73271	2.62497	22.64323	7.24615	68.04216	66.84654	40.2649	27.70945	0	0
ENSOANG00000003644	9.41153	7.51679	12.53657	14.30528	5.50175	5.53551	5.17717	7.48396	4.73739	3.78826	13.92898	11.80664
ENSOANG00000003645	47.62169	38.3536	25.977	26.07248	10.05322	10.74038	7.4975	7.69319	4.13254	2.25453	14.69339	14.17582
ENSOANG00000003646	0.83706	0.43446	0.14546	0	0	0	34.04878	36.97207	2.64948	6.66856	1.37661	0.13018
ENSOANG00000003647	3.56376	1.87697	2.51316	3.34919	1.43379	1.10116	2.71549	3.30737	2.95982	2.03611	9.3987	8.99844
ENSOANG00000003648	29.8957	25.51127	28.95938	26.4318	19.27069	17.6304	23.09084	22.4401	16.12137	12.55214	78.70411	63.39846
ENSOANG00000003649	0	0	0	0	0	0	0	0	0	0	4.21179	2.16566
ENSOANG00000003650	2043.73156	595.94939	136.40115	326.31783	1318.64271	3195.38932	152.5451	1480.44687	982.68553	457.61451	450.73135	671.02421
ENSOANG00000003651	0	0	0	0	0	0	0	0	0	0	0	0.23538
ENSOANG00000003652	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003653	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003654	15.80179	25.23524	35.2658	37.71846	31.44677	16.92845	33.12834	34.91197	8.07293	22.13696	19.22643	22.93192
ENSOANG00000003655	0.38535	0.80499	0.71856	1.07241	0	0.30353	2.47075	9.24911	5.30439	5.95947	4.53476	3.92825
ENSOANG00000003657	13.1393	15.00521	11.87519	13.74356	7.06448	6.12595	10.19723	14.10603	2.81289	2.57044	4.46624	8.73721
ENSOANG00000003658	7.53778	8.17092	11.55623	8.13595	5.25251	6.16322	12.22841	7.81339	0.84709	2.27133	4.78233	7.31306
ENSOANG00000003659	0.95642	1.28456	0.06373	0.22178	240.2852	131.59875	0.13944	0	0.18987	0.16085	2.01017	7.91173
ENSOANG00000003660	14.47386	10.13823	9.57427	5.93705	1.90475	1.35758	2.86973	11.48426	4.04026	2.97946	14.8986	15.93716
ENSOANG00000003661	74.11656	67.15584	43.33116	49.08329	159.22687	168.58893	126.69028	92.33521	72.42782	44.35956	13.1725	28.1654
ENSOANG00000003662	4.77978	4.06162	19.01214	23.6071	4.67004	4.83841	25.34717	17.39374	2.89975	4.79881	23.7178	22.55926
ENSOANG00000003663	6.02964	5.66244	6.0238	12.93891	4.93642	2.45729	30.90636	21.17567	17.6825	15.46674	17.69693	29.88894
ENSOANG00000003664	1.19914	0.72211	1.20502	0.65051	0.407	0.37292	0.18385	0.24898	149.92561	142.45377	2.56419	2.72791
ENSOANG00000003665	13.96367	13.51271	22.77113	24.20619	14.7345	18.00364	24.41933	37.05101	24.6442	34.28644	48.02062	42.15369
ENSOANG00000003666	0	0	0.09755	0.11323	0	0	0.21346	0	0.09694	0.2461	0.61531	0.32732
ENSOANG00000003667	0.43606	0.54228	1.40362	1.12357	0.31955	0.07165	0.21179	0.12283	0.09618	0	9.46928	6.62883
ENSOANG00000003668	4.31096	4.8429	4.09705	4.7181	0	0	11.57658	9.5798	0	0	0	0.17326
ENSOANG00000003669	0.22364	0.15171	0.05412	0.03141	1.25125	0.52057	84.9012	60.61345	3.60555	16.19773	2.90507	4.0174
ENSOANG00000003670	1.04358	0	0	0	0.153	0	0	0.44105	0	0	0	0
ENSOANG00000003672	18.88943	16.33488	22.10844	23.09515	12.30129	15.72402	9.90545	10.08675	4.49851	3.12227	18.93547	26.78713
ENSOANG00000003673	0	0.26124	0	0	0	0	0	0	0	0	36.787	38.19445
ENSOANG00000003674	1.23879	1.4694	1.05782	1.66972	6.70359	1.43906	5.18457	9.18167	11.6465	4.64567	0.26685	0.19882
ENSOANG00000003676	13.83202	7.48231	9.81117	8.23347	4.62192	6.13047	3.62829	10.58015	8.33057	4.59237	14.38934	13.45181
ENSOANG00000003678	0	0	0	0	0	0	0	0	0	0	0.79436	0.92943
ENSOANG00000003679	0	0	0	0	0	0	0	0	0	0	0.38255	0.73258
ENSOANG00000003680	125.25219	154.49882	256.30059	132.85134	0	0	11.98439	5.88123	0	0	17.72585	13.38822
ENSOANG00000003681	0.78766	1.46927	5.77086	2.13126	0.34634	0.38792	2.29574	2.66304	1.0426	0.9932	4.9662	5.28301
ENSOANG00000003682	5.54139	14.19545	2.82951	2.42751	12.50659	6.00347	5.3837	2.49784	0.24452	0.1552	3.88192	8.58945
ENSOANG00000003683	15.27553	19.97084	7.56284	7.73318	15.2154	9.85238	0.78793	0.68546	0.71577	0.45446	198.86768	216.87305
ENSOANG00000003684	67.40072	48.59487	76.36772	66.17884	23.37323	28.14938	24.35844	39.42962	36.75435	20.97423	22.37322	34.27558
ENSOANG00000003685	0	0.18716	0	0.38795	0	0	1.09689	0	0.16601	0	0	0.22439
ENSOANG00000003687	36.58978	36.02296	36.8798	43.36611	19.44487	8.66182	13.23839	16.48741	2.03596	3.40706	70.88827	66.89846
ENSOANG00000003688	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003689	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003690	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003691	19.0803	19.89798	29.43907	15.49042	9.97614	12.77005	21.68642	25.90201	9.84876	8.29759	39.01514	27.93295
ENSOANG00000003692	78.77473	110.08545	97.50424	106.98428	79.20085	40.8344	35.0024	23.20019	12.86833	17.30441	33.65125	41.55128
ENSOANG00000003693	3.98426	8.26579	4.66001	4.50735	17.60293	24.11878	9.62991	21.02611	15.56412	11.10862	257.32485	165.89528
ENSOANG00000003694	0.79266	1.32197	0.62112	0.57667	1.968	7.8984	5.43575	9.61538	4.38183	5.95699	61.53571	39.81872
ENSOANG00000003695	0	0	0	0	0	0.15798	0	0	0	0	198.97343	120.25524
ENSOANG00000003697	0	0	0	0	0	0	0	0	0	0	0	0.08198
ENSOANG00000003698	35.83998	34.20542	35.93645	42.01609	11.15161	12.56802	51.77095	29.22654	11.46899	8.27611	24.16887	38.35487
ENSOANG00000003699	1.26517	3.30394	0.56175	0	0	0	0	0	0	0	427.19353	249.37932
ENSOANG00000003700	6.38517	11.21999	7.14938	9.08524	5.65533	1.00257	10.92355	9.85481	0.12253	0.3111	8.75171	7.53064
ENSOANG00000003701	0	0	0	0	0	0	0	0	0	0	1.15934	0.32886
ENSOANG00000003702	14.09736	15.81913	15.821	13.81563	10.83451	9.51142	21.35309	19.60812	8.30151	7.65088	34.75927	27.39736
ENSOANG00000003703	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003704	4.6986	5.11013	1.48514	3.73486	4.99535	5.22891	2.08896	0.89747	0.2108	0.26772	1.33908	2.96739
ENSOANG00000003705	7.82131	8.97285	65.46056	59.13453	0.31811	0.26722	0.5272	0	0	0	40.28534	25.30885
ENSOANG00000003707	15.26865	15.39212	28.54504	61.39397	6.52321	4.0035	4.96108	6.97851	0.47082	0.79007	10.99878	8.30388
ENSOANG00000003708	22.09618	21.74218	23.43502	24.66508	0.28281	0.19009	0.56253	0.21741	0.08512	0.10811	0.2703	0.28761
ENSOANG00000003709	13.7809	25.99157	27.53514	15.98007	15.82078	9.42556	17.85159	12.29463	0.76002	3.53941	50.68328	26.0169
ENSOANG00000003710	2.39378	1.58761	0.35432	1.02808	0.23383	0	4.26365	9.66634	0	0	0	0.23787
ENSOANG00000003711	15.09351	24.32537	10.25365	17.38546	8.42782	6.61521	11.76783	12.11904	3.49625	2.66423	6.18546	10.56185
ENSOANG00000003712	0	0.3209	0	0	0	0	1.25328	0.3635	0.56917	0	0	0.76914
ENSOANG00000003713	50.1587	65.88901	79.75279	76.86804	26.7122	21.91757	24.96611	40.20439	19.79327	20.14009	55.7996	52.59421
ENSOANG00000003714	4.83459	2.00398	6.35051	1.8687	2.36174	2.11632	2.15272	2.15663	2.93304	1.46749	90.31477	44.4953
ENSOANG00000003715	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003716	0.40755	0.60817	2.71449	0.63012	0	0	1.18786	2.75568	3.23687	2.05539	0	0.36446
ENSOANG00000003717	0	0	0	0	0	0	0	0	0.15918	0.20217	1.01128	0.10754
ENSOANG00000003718	0.23405	0.11638	0.06929	0.08043	0	0	2.27401	3.64871	12.22033	6.16439	1.96747	0.51163
ENSOANG00000003719	0	0.29742	0	0	0	0.3926	0	0.67383	0.26382	0	0.83774	0.35647
ENSOANG00000003720	0	0	0	0	0	0	0	0	0	1.08437	0.90385	0.1923
ENSOANG00000003721	0.26255	0	0	1.21781	0.46174	0.51718	0	0.44382	1.0426	0.44138	0	0.46958
ENSOANG00000003723	19.17278	14.03898	19.9724	18.79882	8.71582	9.72087	20.01457	18.45876	13.28678	10.62607	23.03742	24.65722
ENSOANG00000003724	122.38	105.71703	97.44039	106.2017	0	0	0.4484	0.26006	0	0	0	0.27516
ENSOANG00000003725	32.95983	5.58261	1.45665	1.30507	0.3037	0.03776	3.85822	1.84852	0.60951	1.22552	3.30621	1.47549
ENSOANG00000003726	17.41029	16.31056	19.02349	16.23262	2.20111	3.56103	3.36398	6.22922	4.21517	5.02604	9.46894	14.45016
ENSOANG00000003727	1.60047	2.12292	1.4213	1.09976	2.39776	1.98497	10.1934	5.71146	7.45388	5.08209	11.9591	36.78812
ENSOANG00000003728	5.90299	0.18484	0	0	1.52455	0.7318	0.18051	0.24427	0.13663	0.06941	12.666	20.04497
ENSOANG00000003729	10.18027	11.62548	16.61639	12.56222	5.7157	4.89553	14.76625	12.11876	4.17537	5.78498	182.60874	104.33085
ENSOANG00000003730	2.46645	0	0	0	0.3099	0.3471	0	0.59559	0	0	4.44283	8.34981
ENSOANG00000003731	8.64149	14.35131	10.44331	7.11129	0.5515	0.54913	0	0	0.04608	0	1.75744	1.30876
ENSOANG00000003732	6.21158	6.3596	11.7246	14.08262	4.70274	4.60894	6.17019	4.99097	3.28144	4.1207	6.67336	12.00628
ENSOANG00000003733	3.10837	7.48146	2.80484	2.79051	0.35268	0	0	0.1695	0.53089	1.01138	0	0.44834
ENSOANG00000003734	0	0	0	0.1031	0	0	0	0	2.82569	2.35506	0	0.71588
ENSOANG00000003735	25.63292	30.21408	84.90173	78.01026	5.05629	1.43584	1.18022	0.88985	0.48242	1.08919	6.12726	2.20895
ENSOANG00000003736	1.01138	0.30183	0	0.31272	0	0.39841	0	1.02569	0.26772	0	0	0.90445
ENSOANG00000003737	4.70352	4.24059	9.07166	8.10542	6.72102	9.55466	8.99647	12.17471	5.57732	7.001	12.76792	18.57746
ENSOANG00000003738	20.12281	30.4505	52.28046	45.3103	0.0523	2.05226	0.17358	0.27681	0	0	1.62659	2.46235
ENSOANG00000003739	13.37597	13.98152	24.63229	13.91417	18.3204	16.5131	12.93539	5.20976	13.87048	12.02029	22.79948	23.0413
ENSOANG00000003740	5.21248	3.25847	7.59995	7.62336	4.58345	5.82742	5.74853	6.31064	2.42416	4.14453	7.40161	9.95256
ENSOANG00000003741	6.90954	6.09274	3.55603	4.28937	1.93328	1.44358	5.79748	3.89326	5.75081	3.60785	4.6205	4.68105
ENSOANG00000003742	15.37957	9.36747	8.77987	10.43337	4.4159	3.09129	5.94623	1.59165	2.07728	3.16592	2.63856	3.50855
ENSOANG00000003743	11.09336	7.64038	6.82006	9.23545	1.50078	0.8404	1.24349	0.72118	5.64758	15.06255	3.58683	3.43397
