Ensembl.Gene.ID	prefrontal cortex_GSM752664	prefrontal cortex_GSM752665	prefrontal cortex_GSM752666	prefrontal cortex_GSM752667	prefrontal cortex_GSM752668	prefrontal cortex_GSM752669	cerebellum_GSM752670	cerebellum_GSM752671	heart_GSM752672	heart_GSM752673	adult mammalian kidney_GSM752674	adult mammalian kidney_GSM752675	liver_GSM752676	liver_GSM752677	testis_GSM752678
ENSPTRG00000000271	2.67815	1.87671	1.56869	1.84186	1.08003	2.06057	0.19972	0.14728	0	0	0.07844	0	0.03271	0	0
ENSPTRG00000000272	1.26805	1.35559	1.1628	1.45324	1.13835	1.75914	0.32154	0.29631	0.99241	0.93864	9.0232	6.86068	3.18123	0.45575	0.43697
ENSPTRG00000000274	0	0	0	0	0	0	0	0.21361	0	0	11.71778	37.73078	0.56927	0	0
ENSPTRG00000000275	7.98571	4.09153	2.34001	2.95248	6.64411	2.85893	13.23818	11.39958	1.87552	2.05941	4.19003	2.99843	1.9968	2.03665	18.20556
ENSPTRG00000000276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48256
ENSPTRG00000000277	3.55175	0	0	0	0	0	5.81311	0	169.75238	9.96698	0.08038	0	703.53774	2.78489	8.61805
ENSPTRG00000000278	0	1.28599	1.90365	1.9302	3.39606	1.17821	0	0	4.29151	5.90335	0.04109	0	0	0	0.4345
ENSPTRG00000000279	0	0	0	0	0	0	0.03059	0	0.02635	0	0.03004	0	0	0	0
ENSPTRG00000000280	0	0.0527	0	0	0	0	0.05833	0	0.10049	0	0	0	0	0	0.12972
ENSPTRG00000000282	0	0.3172	0.36281	0	0	1.64652	0.3511	0.64725	0	0	0.68936	0	0	0	4.16374
ENSPTRG00000000283	1.99381	2.13591	1.14789	1.15877	1.43024	1.13547	1.16782	0.28885	0.11039	0.16214	0.37756	0.91936	0.01168	0.06049	29.09447
ENSPTRG00000000286	0.25223	0.23113	0.19819	0.43354	0.18521	0	0.03194	0	0	0	0	0.02291	0	0	1.89593
ENSPTRG00000000287	291.34162	375.89216	436.53515	327.15783	463.91574	310.39274	116.52341	34.7278	4.44395	2.70506	84.54684	61.15451	22.9848	14.21474	2.16371
ENSPTRG00000000288	16.55089	16.79976	18.08108	15.9347	13.65435	15.13945	16.49667	10.41496	10.31662	9.24532	22.40949	16.69472	12.4506	10.36301	17.94754
ENSPTRG00000000289	6.33852	27.16972	12.77012	12.10826	12.07135	14.23739	11.96503	5.92596	0.27689	0.21899	0.31562	0.48671	0.05847	0.15181	0.10586
ENSPTRG00000000290	0	2.09496	0.17117	0.22462	0.31991	0	0.49693	0.15268	0.49938	0.65274	2.60198	2.43537	12.27408	12.14777	0.85949
ENSPTRG00000000291	208.21512	263.42546	192.86586	247.74515	224.4652	251.37807	118.9719	109.8832	75.00703	93.99428	117.8661	135.1312	57.53636	92.4319	209.5377
ENSPTRG00000000294	7.10788	9.74859	7.93663	5.36717	6.14267	8.17611	1.34289	0.43438	1.50175	0.68092	2.70641	2.24744	0.63664	0.90156	43.17071
ENSPTRG00000000295	19.55036	15.19371	7.00315	4.76511	5.33249	7.65131	3.89054	0.57844	0.05407	0	0.73932	0.13501	0.25693	0	1.11634
ENSPTRG00000000296	35.48597	16.36642	19.62273	17.77742	27.31389	16.39459	37.78016	39.914	12.31897	16.94377	24.65118	30.17511	9.27092	12.58365	27.0331
ENSPTRG00000000297	27.96707	19.89028	22.18862	28.98314	39.84705	27.40473	25.56168	24.52965	5.95943	7.90945	7.33874	10.11963	8.54837	5.72563	148.17621
ENSPTRG00000000298	20.78528	13.13913	7.39774	8.17886	9.58021	9.12017	10.59741	3.42928	12.11437	10.71273	21.91661	14.97958	20.37823	30.73705	12.28454
ENSPTRG00000000300	4.96186	3.46043	5.06264	6.34151	8.04251	4.90834	9.99872	12.64426	1.05501	0.97515	3.95744	6.48476	1.87817	2.41439	20.43565
ENSPTRG00000000302	3.46486	7.55439	4.50819	2.95785	4.21282	3.40975	3.09023	2.12235	2.34868	3.87379	17.90695	63.71212	41.2798	35.55186	7.63554
ENSPTRG00000000303	125.24828	99.78022	107.34759	101.2187	95.95287	119.95263	146.88538	78.31246	2.60045	1.10342	59.28322	34.97003	66.33701	3.38588	4.58144
ENSPTRG00000000304	17.60546	10.29535	16.98495	15.26042	21.32292	12.48643	33.74325	29.12326	6.34514	10.431	8.40021	9.90498	6.04635	6.07523	9.52606
ENSPTRG00000000306	0.43039	3.62139	1.43535	1.13018	0.57491	1.02359	0.45643	0.21945	6.97375	7.26428	10.2091	13.06565	5.3295	8.5213	1.2356
ENSPTRG00000000307	0.66887	3.08136	0.46731	0.40882	0.4367	0.57424	0.46166	0.34744	9.17866	11.37039	5.69832	9.04172	1.15724	7.29068	1.57834
ENSPTRG00000000308	0	0	0	0	0	0	0	0.17036	0	0	0	0	0	0	0
ENSPTRG00000000313	1.497	1.7832	1.41209	0.61775	1.17294	1.42389	0.07593	0.13997	0	0	0	0	1.61618	0.32282	0.33769
ENSPTRG00000000315	4.59132	6.64561	4.31999	4.56865	5.85965	7.48628	6.7648	12.42218	2.21836	3.96257	6.54666	7.77464	3.49546	3.24367	7.94996
ENSPTRG00000000316	1.34072	0.98282	0.50597	0.59002	0.52532	1.02025	1.90386	1.30357	0	0	0.05338	0.0195	0	0	0.36295
ENSPTRG00000000318	74.15428	123.77267	17.75218	18.2056	11.70996	15.23273	36.88458	5.98806	44.08176	8.21798	41.60056	9.68135	106.44689	12.73612	5.24354
ENSPTRG00000000319	146.8809	131.02588	8.58379	32.68491	9.73098	17.56202	94.98337	10.92035	61.64034	8.94464	63.64252	8.5952	171.60788	10.13218	4.74429
ENSPTRG00000000320	5.03156	4.33398	2.74229	3.52939	5.61796	3.94905	3.92954	4.56293	0.10991	0.24585	1.42806	1.09808	0.56415	0.86787	4.53949
ENSPTRG00000000321	22.17959	28.31065	31.18452	29.18281	37.26558	23.30107	26.39799	35.06573	8.48096	8.16905	22.74595	19.80849	12.23053	10.30353	218.27317
ENSPTRG00000000322	16.68998	14.40909	4.48165	9.8651	22.51622	13.01235	14.1302	11.60602	4.78017	5.81992	7.73801	8.0276	1.48925	1.9332	28.27668
ENSPTRG00000000323	0.13784	0.88401	0.14447	0	0.67487	0.32782	0.0699	0	0	0	0.13727	0.10028	0	0	0.51804
ENSPTRG00000000324	41.08686	22.23328	31.30803	30.0656	37.49567	28.03546	46.60688	67.51644	23.6975	22.26422	32.73874	22.48011	24.07181	12.83233	38.03269
ENSPTRG00000000325	8.61488	3.4537	2.39848	4.25827	11.33816	7.36326	11.26363	8.80924	5.58607	8.19057	4.02148	3.96594	2.40357	2.03176	11.33481
ENSPTRG00000000326	0.41351	2.65203	0	0	4.04934	0.98345	1.67735	0.3866	1.44482	0.91816	0.2059	1.50385	0	0.44581	1.86503
ENSPTRG00000000330	0.39007	0.08249	0	0	0	0.07136	0.07608	0	0.15729	0.01333	0.20917	0.02183	0.48595	0	15.31877
ENSPTRG00000000331	20.27861	29.59807	12.09068	8.68462	6.06552	19.92662	10.34562	5.22216	31.03074	17.41999	55.44398	37.27863	50.72721	36.65561	2.46497
ENSPTRG00000000332	0	0	0	0	0	0.87232	0	0	0	0	0	0	0	0	1.37906
ENSPTRG00000000334	175.76427	244.87115	234.65087	230.80553	199.80294	200.49647	250.46965	269.90801	193.68575	178.55949	428.67575	494.10711	322.33611	348.11665	178.1887
ENSPTRG00000000335	13.59206	6.97484	5.44511	7.47771	5.73919	5.0284	18.04452	18.69398	11.21522	8.74675	14.28762	13.60159	18.28746	15.89118	16.85012
ENSPTRG00000000336	116.67009	83.1025	148.58895	111.24803	98.23458	109.59066	109.88289	97.34365	25.78239	19.89997	37.29652	29.45693	30.73831	19.55437	41.35245
ENSPTRG00000000338	9.48051	15.45449	15.06181	10.43148	9.57883	12.34184	7.74328	7.74383	2.1361	1.7286	27.52848	16.33488	23.62137	24.2076	6.45258
ENSPTRG00000000339	15.43381	13.78685	19.63534	19.89248	14.83111	15.46726	24.95792	3.8115	8.98928	18.6675	45.09404	116.58618	21.28283	82.56812	7.6628
ENSPTRG00000000340	5.37569	2.11114	2.28055	3.69683	3.76082	2.43522	5.3226	2.5129	5.59112	2.78551	24.09014	21.32284	16.10453	16.6967	18.2837
ENSPTRG00000000341	0.24255	0.27166	0	0.11113	0.29036	0.12823	0.24609	0.25204	77.34574	106.64156	3.12708	4.74529	0.01116	0.02898	3.14105
ENSPTRG00000000342	0.06783	0.49721	0.07109	0	0	0.32261	1.65112	0.12682	0.11851	0	2.53303	0.91288	1.94352	2.63258	0.15298
ENSPTRG00000000343	1.16475	0.17786	0	0.40044	0	0.23081	4.33192	0.54454	1.14485	0.12931	4.05992	2.85995	9.10972	5.86042	0.58384
ENSPTRG00000000344	0	0.04998	0.11433	0	0	0	0.47046	0.10198	0.04765	0	0.65209	0.03968	0.02265	0	3.1179
ENSPTRG00000000345	4.57491	4.19221	4.53931	3.94316	4.42114	4.20699	1.51583	1.71092	0.10657	0.02707	1.00234	2.66253	0.1013	0.06571	32.19474
ENSPTRG00000000346	30.4155	20.92424	14.35977	25.62763	29.34279	25.19847	57.90103	75.57263	6.54346	10.26351	13.46185	15.61505	1.28956	1.87103	1.78548
ENSPTRG00000000347	3.08854	1.38938	2.17768	2.3171	2.14506	1.46923	20.76067	28.66493	2.10961	1.79572	5.78788	3.41113	2.79827	0.30277	1.43546
ENSPTRG00000000348	0	0	0	0	0	0	0	0	0.04308	0.08767	0.93339	0.46653	0.08196	1.27644	0
ENSPTRG00000000349	25.82934	19.57911	24.25705	26.83413	26.88409	22.91862	40.47864	38.91755	10.52395	7.876	16.34178	15.61562	12.61193	9.06938	48.07364
ENSPTRG00000000350	11.05971	4.45399	19.15951	20.68542	9.27989	13.82149	7.64509	4.87355	61.94406	39.82844	26.11372	86.0433	7.60562	14.35374	15.54449
ENSPTRG00000000351	1.1635	0.19992	0.1905	0.15003	0.07118	0.0866	0.47941	0.03404	0.74651	0.37142	1.79239	0.6481	2.0837	1.01917	0.84751
ENSPTRG00000000352	13.55127	5.48307	10.69841	11.61861	10.08364	9.83602	13.65538	15.21955	20.5649	16.80544	18.97178	20.00471	14.79907	12.14305	34.53459
ENSPTRG00000000353	12.31494	37.54914	38.15082	28.62933	32.44893	31.88007	15.97255	35.86451	5.71278	13.98855	16.33353	47.64873	6.74308	28.19833	9.83238
ENSPTRG00000000358	0.1158	0.21209	0.12137	0.63688	0.34011	0.82586	0.64577	0.21638	0.15169	0.1028	0.11524	0.16843	0.1442	0.12485	0.95737
ENSPTRG00000000359	22.83033	21.85449	35.60804	29.34468	30.41348	22.94686	27.87703	27.88749	17.30436	18.98221	27.1338	27.4094	25.45075	9.30324	13.28221
ENSPTRG00000000361	0.32162	0	0	0	0	0	0.16311	0	0.14049	0.14285	0	0	0.13356	0	1.20881
ENSPTRG00000000362	3.8068	3.67194	3.56996	4.1336	1.96245	6.19471	66.24892	111.82826	9.54	3.73747	19.85279	10.34877	10.98251	9.72024	3.314
ENSPTRG00000000363	27.95021	32.07668	24.78791	20.23768	26.51995	25.08733	25.35064	36.24409	7.132	4.20759	40.54677	31.15991	7.28204	41.43316	1.06076
ENSPTRG00000000365	35.32797	51.37868	52.31631	55.59091	46.80511	51.49598	31.01616	44.53538	44.04044	64.31512	58.44643	68.20351	21.16945	49.96389	46.78175
ENSPTRG00000000367	5.00062	6.31724	5.44462	4.5407	5.84878	5.88845	3.17614	2.58712	1.12403	0.36656	25.74496	23.16908	1.51203	5.33879	42.52378
ENSPTRG00000000369	324.86781	265.81358	495.0375	431.72954	461.0307	427.68121	189.31606	276.20277	21.3921	17.23376	23.71763	26.86534	12.55703	2.30808	304.20436
ENSPTRG00000000370	2.53953	2.0434	4.09001	1.10761	1.09197	1.6205	3.0785	2.83755	1.46113	4.01664	10.82563	18.63304	2.88089	8.34742	10.2455
ENSPTRG00000000371	11.99738	28.49022	26.50501	19.1434	22.38765	22.47222	3.71816	2.3459	7.10762	12.01535	0.03906	0.0428	0	0	0.2948
ENSPTRG00000000372	0.3782	0	0.06601	0	0	0	0.25576	0	1.98277	1.39994	17.04461	8.23213	0.05237	0	0.04735
ENSPTRG00000000373	1.61874	0.80911	1.07959	0.60722	0.28822	0.69986	0.8955	0	129.46434	192.41454	0.51288	0.6423	0.1222	0.47597	0.33193
ENSPTRG00000000374	3.13871	1.67221	3.06022	3.0621	5.04029	2.9511	4.05341	4.43581	1.08409	0.50253	2.30792	1.81871	1.62163	2.08534	2.46955
ENSPTRG00000000375	22.2221	28.99532	33.41773	28.23857	17.74333	26.9996	13.71958	12.1944	8.23008	5.04218	35.35955	12.30039	52.45888	23.17647	4.90327
ENSPTRG00000000377	0	0	0	0	0.10975	0	0.17048	0	0	0	0.05579	0	0	0	27.96344
ENSPTRG00000000378	4.45942	5.87416	3.75587	6.79053	5.81067	6.53405	4.94709	5.88155	3.39168	5.35827	1.56618	2.12898	1.28969	0.98732	39.57471
ENSPTRG00000000379	40.82619	66.90476	97.32301	80.3104	32.64027	70.22545	32.35675	22.63507	19.82501	9.36152	47.79524	30.46029	56.45921	11.87382	13.91975
ENSPTRG00000000380	19.50285	12.3061	14.25494	13.17675	12.39936	13.42677	11.58239	4.39841	1.60675	0.75984	19.12368	11.23221	6.21611	2.0289	35.95005
ENSPTRG00000000381	0.30943	5.67152	12.64972	15.74835	12.124	13.24799	0.31385	0	2.43333	2.74893	6.77995	4.39006	9.50962	1.00097	0.69805
ENSPTRG00000000382	0.13659	0.06258	0.07158	0	0	0	0.1039	0.25525	0	0	0.20395	0.09931	1.10571	0	1.69395
ENSPTRG00000000383	0	0.78162	0.09926	1.82488	0.18567	0	0.14416	0	0	0	0.14155	0.24131	0.19677	0.1021	133.52888
ENSPTRG00000000384	0	0	0	0	0	0	0.12578	0.23187	0	0.11015	0	0	0	0	2.98407
ENSPTRG00000000385	22.68343	15.04749	12.68953	12.63251	12.94856	18.20316	27.94742	38.77116	7.53805	7.1079	18.22381	13.81907	23.69328	7.8017	15.58949
ENSPTRG00000000386	48.24053	50.26781	67.85381	71.64812	53.89278	60.35226	48.20704	59.19461	51.1093	37.71815	112.59407	95.62587	59.78414	39.63829	77.44977
ENSPTRG00000000387	10.35739	13.60527	7.96791	12.42079	5.14713	7.76615	20.00132	25.37678	3.94492	3.64842	36.6084	28.35777	7.24603	2.75035	7.51863
ENSPTRG00000000388	16.16614	14.63951	10.44534	12.52998	13.35618	11.94156	22.16475	28.39638	7.23637	5.71872	13.77886	11.82289	7.2581	7.64821	23.26487
ENSPTRG00000000392	9.3147	14.41538	9.22031	10.67609	11.55597	8.36901	12.64932	12.96585	5.38004	2.94189	11.33727	11.25614	8.63857	7.81063	8.0147
ENSPTRG00000000394	0.12299	0	0.25782	0	0.12046	0	0	0	2.30963	0.21843	10.10187	59.88675	24.4575	19.61907	0.27729
ENSPTRG00000000395	307.97213	230.37925	252.90575	186.47947	154.56266	187.65553	193.81373	261.87164	70.47648	77.97572	112.24342	106.07736	161.2892	172.66873	234.2865
ENSPTRG00000000396	0.78014	2.14451	0.72677	0.11929	0.33965	0.41219	2.15391	0.81031	0.03789	0	8.41593	8.22889	1.00784	1.02793	0.71685
ENSPTRG00000000397	0.79062	0.66405	0.27616	0.2719	0.25807	0.15685	0.36751	0.12317	4.2883	3.24813	11.15393	6.49459	0.02739	0.21313	8.86679
ENSPTRG00000000401	27.8858	46.72705	26.64537	28.66372	24.12754	31.05124	32.03173	35.28314	15.47431	18.95001	29.92883	34.99976	11.96861	16.62543	55.63689
ENSPTRG00000000402	20.38426	43.81497	32.1791	21.80592	28.59185	42.49438	23.35532	17.41058	9.78392	6.59454	26.18896	20.87081	14.00345	7.05413	11.35232
ENSPTRG00000000403	0.81062	0.96564	0.59475	0.2229	0.55578	0.77123	0.45215	0.45469	0.14166	0.07198	1.53373	4.09827	0.30294	0.52433	0.36565
ENSPTRG00000000404	4.00809	8.70219	2.08153	2.38395	1.30856	2.4906	9.50401	9.48616	12.85542	5.14803	17.38614	9.16775	5.21814	5.45015	1.41173
ENSPTRG00000000405	0.77217	1.41502	0.16183	0.42473	0.15123	0	0.8615	0	19.22562	1.2346	84.04336	14.88544	56.88065	69.7582	0.23217
ENSPTRG00000000406	1.30227	0.4773	1.09204	0.71641	0	0	0.26416	0	0	0	0	0.28423	0	0	0.9791
ENSPTRG00000000407	2.96821	4.692	3.26661	4.59294	4.36083	5.6476	2.48377	4.71766	0.03243	0.03297	0.25866	0	0.03083	0	0.16743
ENSPTRG00000000408	1.38776	0.68467	0.11187	0.88084	0	0	2.59853	1.49701	1.53882	1.61199	3.34861	3.26162	1.15256	0.4603	8.98887
ENSPTRG00000000409	14.13778	14.95026	10.55034	14.31144	6.97886	12.03708	13.55092	7.85122	10.42482	8.27601	25.00447	24.11845	14.39535	5.60904	60.6511
ENSPTRG00000000410	18.06758	21.4034	12.63286	9.53473	12.65682	13.95938	33.33112	34.00894	7.17494	3.26132	9.83816	4.95533	3.49059	2.03126	1.94316
ENSPTRG00000000411	2.12836	8.92444	1.89284	2.4839	1.57933	3.37481	1.3738	0.90455	1.49329	0.97397	4.04654	2.95608	11.91871	2.22518	0.24251
ENSPTRG00000000413	524.75857	188.92817	216.68598	206.39869	111.20293	170.61232	152.11209	32.74206	130.86006	33.70167	662.64667	72.11843	840.2932	124.63833	24.91499
ENSPTRG00000000414	3.56004	1.65174	3.07005	4.21463	3.22203	3.10795	4.7992	3.03333	3.937	1.72124	4.82414	3.86839	1.92743	1.70035	11.14658
ENSPTRG00000000416	29.54987	15.35339	29.21536	33.65925	38.04255	26.92787	29.27644	23.59164	6.83121	5.90821	15.42147	16.21517	9.65648	5.63801	6.6421
ENSPTRG00000000417	15.52273	9.1613	13.64971	14.02212	14.36595	12.5143	18.77969	20.29269	5.77517	7.09881	13.19844	11.14899	11.17116	6.59467	31.25335
ENSPTRG00000000419	4.40566	2.86269	4.44971	3.3052	2.03975	3.04811	1.50307	1.04847	1.50462	0.49809	4.90585	2.0104	7.55078	2.07253	4.81796
ENSPTRG00000000420	12.46904	5.16286	11.32641	8.76544	7.41801	10.32439	16.72223	11.22571	10.97451	8.98399	18.53398	11.12045	15.49541	5.7755	45.27661
ENSPTRG00000000421	0.33381	0.53516	0.17494	0.22956	0.24521	0	1.52336	2.80833	0.03645	0	0.41545	1.00156	0	0	0.18823
ENSPTRG00000000422	2.99931	5.04944	4.31327	6.1399	4.16736	3.31795	6.04889	8.80355	1.82821	1.85881	4.27189	5.17584	7.0675	4.73763	1.57328
ENSPTRG00000000423	3.92182	3.43751	2.23403	2.22812	5.51142	3.24435	7.04774	8.44924	1.93669	6.32377	5.85838	12.55995	2.72617	3.12523	19.87131
ENSPTRG00000000424	2.87147	1.35544	0.18247	2.51335	1.10789	0.82772	2.02988	0.97629	0.45616	0.57972	0.77986	0.60137	2.81846	0.84428	1.04678
ENSPTRG00000000426	81.63438	35.28793	58.74585	59.67658	59.67604	55.8297	70.0921	75.45795	36.98553	45.98072	41.96105	42.83793	42.33339	30.14248	82.19826
ENSPTRG00000000428	283.96002	210.44115	313.06144	251.09979	220.96867	228.08883	169.93651	237.12057	163.41346	485.87285	381.59594	494.90232	124.63496	246.34323	714.10331
ENSPTRG00000000429	10.18752	7.36235	4.5683	5.48926	6.22349	5.74498	8.52204	5.7933	1.67461	0.55979	18.9047	25.78675	12.03727	9.51132	4.34292
ENSPTRG00000000431	1.41167	1.16426	1.62765	1.5534	1.38264	0.33562	1.4319	1.45187	1.48004	1.19136	4.14731	4.77564	3.69333	4.56594	6.36845
ENSPTRG00000000432	3.81915	4.1206	1.87237	3.21944	3.07692	3.22317	2.87402	4.54963	0.80727	1.4227	2.08568	4.70538	6.44617	5.71131	33.29932
ENSPTRG00000000434	17.02254	9.77251	12.89739	14.66804	12.25319	8.77971	25.69023	16.87334	11.5571	7.37826	21.13876	9.47426	17.62941	1.76892	7.7098
ENSPTRG00000000436	0	0	0.15151	0.19882	0.28317	0	0.29324	0.13515	0.06315	0.12841	0.50385	0.31549	0.84048	0.15585	1.08696
ENSPTRG00000000437	8.01071	7.8557	13.40434	8.50493	7.15779	10.36156	6.20067	8.01486	5.52525	9.05084	7.55755	14.92705	8.69568	9.69699	39.41222
ENSPTRG00000000438	4.44989	2.99028	1.98997	3.34583	3.54484	3.10423	8.60549	7.93216	1.94385	2.16081	3.3974	2.76241	1.9957	1.66312	7.58337
ENSPTRG00000000439	14.96403	12.40177	17.93202	18.05255	21.60916	15.42564	16.93876	15.47013	9.39241	7.07715	17.67366	15.40029	11.74926	8.97486	14.36071
ENSPTRG00000000440	1.23335	7.42665	1.66205	1.93859	5.78097	2.72364	0	0	0	0.03915	0	0	0	0	0
ENSPTRG00000000442	6.34024	3.6012	2.52624	3.56744	4.87544	3.11538	31.07751	72.42902	6.06572	9.57669	17.46761	12.36975	12.90312	10.08366	12.78378
ENSPTRG00000000444	0.1766	1.45626	0.92545	0.48577	0.69186	0.83999	3.04481	4.78764	0.46285	0.07843	2.54984	2.82624	0.29333	0	0.79663
ENSPTRG00000000445	44.98665	40.20402	36.85271	36.97156	34.25665	31.45041	61.7994	73.25585	24.83442	27.58299	50.52281	33.5813	62.48439	42.43768	44.74083
ENSPTRG00000000446	16.9133	9.91901	11.91247	11.72415	9.9393	13.35467	11.15061	4.42749	12.20545	14.96377	16.60729	12.67336	16.12582	7.0019	8.49432
ENSPTRG00000000447	14.79994	14.46063	12.45792	6.90424	7.23372	8.43926	12.56784	6.85082	8.53189	4.24125	4.30947	3.93524	17.65875	7.46473	5.68286
ENSPTRG00000000449	0.88673	0.81255	1.9749	1.82939	0.65129	1.31796	0.89938	0.20718	0.24208	0.14771	0.16559	0.44345	0.09202	0	1.00002
ENSPTRG00000000450	84.62418	28.81945	4.24792	44.14833	14.29034	25.83217	68.32033	14.0954	13.38443	5.54423	20.82603	9.14007	29.95741	11.36044	1.2188
ENSPTRG00000000451	58.32741	83.44103	60.52713	73.9908	59.44156	69.93254	28.30883	26.72476	7.9807	6.8297	14.04126	7.90789	16.21414	5.87255	1.59467
ENSPTRG00000000453	23.2984	21.26979	20.47088	20.52592	34.17215	23.57015	29.95018	43.91619	11.15221	15.36732	17.57437	25.26582	7.64125	10.55963	14.05251
ENSPTRG00000000454	3.17919	2.91324	4.44283	3.08661	3.23595	5.63385	38.53683	82.52412	0	0	0.03105	0	0.02589	0	0.93739
ENSPTRG00000000455	11.26772	13.57992	9.24242	11.45483	10.91616	7.86465	20.49697	21.18321	5.02914	4.78696	12.86757	9.89003	6.71342	5.94179	14.45694
ENSPTRG00000000456	43.64904	39.99767	64.23225	55.61218	44.94625	50.0509	32.11702	43.3585	11.4489	16.18421	19.84191	17.25919	11.3286	7.77306	45.56307
ENSPTRG00000000457	38.18256	48.64572	90.00654	97.80864	71.18029	99.58593	8.42218	10.35097	772.21245	1274.22559	484.41811	283.96927	6.48375	8.26352	6.72329
ENSPTRG00000000458	0.998	0.45726	0.523	0.34327	0.08143	0.19773	1.43412	1.47744	5.99479	2.03171	193.10892	87.03803	187.05672	58.19406	13.69438
ENSPTRG00000000461	3.67897	17.90946	8.99721	4.74383	3.15284	6.3798	2.79857	2.57967	39.80887	34.82436	80.10481	56.14848	11.29881	24.12824	0.2881
ENSPTRG00000000462	0.12221	0.44823	0.89712	0.16809	0.59879	0.58167	0.06198	0	0.16022	0.10863	0.12178	0.13342	0	0.13176	0
ENSPTRG00000000463	23.67862	46.50568	48.64285	45.37718	38.11175	41.67259	23.93656	27.08156	14.65338	12.47985	44.37029	36.94955	32.1861	20.59258	34.47759
ENSPTRG00000000464	16.48181	20.44063	28.61766	30.72591	8.52528	23.37726	9.34875	8.9422	1.31559	3.79244	1.58198	1.878	0.21987	0.21414	6.4198
ENSPTRG00000000465	54.71206	114.00877	77.29654	66.9069	75.62729	75.50284	15.42617	21.06531	0.97165	0.33359	0.76235	0.38877	0	0.03117	3.77905
ENSPTRG00000000466	0.08033	0.44193	0.46338	2.65371	0.35435	1.52944	0.32613	0.15034	0	0	0.14007	0.04388	0	0	2.38742
ENSPTRG00000000467	40.20965	21.36689	53.0059	73.26367	46.28497	62.11027	24.80655	29.74466	69.44472	60.573	40.19753	35.66035	32.104	17.87643	72.61743
ENSPTRG00000000469	32.42213	22.22898	32.3316	38.0164	35.0108	26.35029	57.51893	67.71094	21.24449	20.35696	32.89716	36.77986	30.24471	17.66582	70.36665
ENSPTRG00000000470	8.10713	15.41124	12.74588	11.26912	10.55921	10.46117	4.41767	5.88622	2.56195	2.22176	8.1165	6.55667	6.3034	5.48604	8.62427
ENSPTRG00000000471	16.35726	9.92774	3.48822	6.13581	13.80159	8.25193	20.10998	21.84654	10.48605	9.62375	10.85955	10.63761	4.3519	4.73308	67.82555
ENSPTRG00000000472	15.91171	10.95869	6.58596	6.41201	9.033	6.50803	17.78353	33.0683	10.89095	7.20209	22.25448	15.9256	19.61206	14.96922	112.62022
ENSPTRG00000000473	5.81499	11.98934	9.2945	7.19806	7.83128	7.95199	6.70901	25.14403	3.11171	8.78125	2.82305	4.49477	0.60367	0.78362	14.09964
ENSPTRG00000000474	2.92242	4.4633	5.54257	4.11512	4.49798	3.144	7.79844	8.26163	0.69906	0.6181	3.15275	2.07537	1.09798	0.45002	13.13076
ENSPTRG00000000475	8.76225	10.26528	22.08756	10.67866	7.38709	15.03575	5.45615	6.53289	1.88958	1.82272	9.1677	9.8844	4.83616	2.27202	21.68147
ENSPTRG00000000476	54.32871	104.485	90.68594	88.86842	76.64214	76.03659	63.60799	61.24376	46.8791	51.53644	89.17003	107.51029	66.75338	40.73531	53.1173
ENSPTRG00000000478	0.65528	4.35317	0.85846	0.676	0.16041	0.38952	0.83075	1.37838	1.64587	1.67341	5.3834	7.92499	3.80943	21.89951	0
ENSPTRG00000000479	0.10424	0.19104	0.32776	0	0	1.23991	0.10573	0.09745	0.77422	0.69459	3.1147	3.86805	1.16892	1.4611	0.62708
ENSPTRG00000000482	43.67077	66.31489	72.5808	74.22231	51.32725	77.89609	40.33932	53.36844	6.54059	2.35523	21.74472	11.57334	17.48709	16.14222	52.06453
ENSPTRG00000000483	1.26117	1.47087	0.48074	1.7346	1.12304	2.18136	4.07029	5.3598	0.50088	0.45832	5.88041	3.04453	5.80876	1.85418	39.30931
ENSPTRG00000000484	32.64966	35.34894	36.75083	37.13233	35.7403	37.06308	28.07873	43.40129	14.83771	10.28482	22.78712	32.67415	24.42733	33.42492	51.19858
ENSPTRG00000000485	0.93846	0.50165	0.69663	0.64526	0.30644	0.46497	1.01129	1.57182	0.01707	0	0.13625	0.19913	0	0	0.88193
ENSPTRG00000000489	7.42701	2.78793	11.91084	11.19947	11.9192	8.61878	7.05646	7.27819	8.13034	6.67672	5.79216	8.18586	2.87972	2.99061	24.62289
ENSPTRG00000000490	14.28719	24.813	14.14438	13.47681	17.64262	17.30334	4.79072	1.64561	1.15338	1.21177	43.86684	23.78607	6.59077	3.5424	2.69092
ENSPTRG00000000491	66.32795	51.26197	54.93657	70.49646	60.56368	66.29274	49.48835	57.62996	8.90539	6.99469	16.71763	15.83237	21.94645	13.02053	55.20722
ENSPTRG00000000492	3.6538	2.15467	4.28444	4.62733	4.53533	3.1834	5.21029	5.95255	1.2168	1.55854	3.62058	3.72389	1.86279	2.34009	32.88282
