Ensembl.Gene.ID	prefrontal cortex_GSM752653	prefrontal cortex_GSM752654	cerebellum_GSM752655	cerebellum_GSM752656	heart_GSM752657	heart_GSM752658	adult mammalian kidney_GSM752659	adult mammalian kidney_GSM752660	liver_GSM752661	liver_GSM752662	testis_GSM752663
ENSGGOG00000003819	2.14856	2.11513	2.21481	2.00096	0.32743	0.18194	0.95561	1.20174	1.42493	2.57994	7.15779
ENSGGOG00000003820	39.78173	27.66299	8.01401	2.69466	1.81028	1.04785	1.81967	1.07041	0.20733	0.26413	2.93849
ENSGGOG00000003821	2.83547	2.44307	1.84419	2.81959	1.16852	0.303	4.45574	4.53631	3.12226	2.6521	4.30772
ENSGGOG00000003822	35.047	54.20098	28.54711	31.69908	43.51021	19.45722	186.41511	316.44238	163.86898	188.10182	21.89291
ENSGGOG00000003823	5.38255	4.25395	7.04784	5.28684	0.89114	0.63026	4.30265	4.27808	5.1735	5.86543	8.42767
ENSGGOG00000003824	20.92207	12.38208	20.64933	9.50867	11.61933	3.16146	30.90988	40.3685	11.48588	9.59238	11.94851
ENSGGOG00000003826	8.6695	10.3927	3.07517	3.31531	3.59845	2.86945	11.95737	7.88875	2.71145	4.31231	5.01558
ENSGGOG00000003827	13.8795	12.11296	12.95811	11.95463	7.66168	2.3073	104.67775	133.08545	155.8006	182.08497	16.62513
ENSGGOG00000003828	1.18475	1.12399	2.46865	1.5948	0.32312	0.62843	0.74473	0.36189	0.59776	0.57543	29.52348
ENSGGOG00000003829	19.93692	14.52937	39.74609	20.9784	0.83701	1.26167	7.4667	5.78232	1.28608	1.03543	0.7397
ENSGGOG00000003830	4.8811	3.93013	10.29078	6.9965	1.7367	1.10491	4.53149	2.66877	3.18772	2.90667	15.22167
ENSGGOG00000003831	2.55469	3.62302	9.99228	8.39745	2.18361	2.65432	18.17702	10.14444	21.24544	17.02406	10.04862
ENSGGOG00000003832	0.32265	0.49958	0.13761	0.41648	0.40203	0.55024	3.54885	2.23158	4.46437	5.17105	4.21871
ENSGGOG00000003833	3.52088	3.22024	5.49137	3.11643	0.7446	0.38112	2.38395	1.40959	0.58645	0.99622	3.62186
ENSGGOG00000003834	0	0	0.02727	0	0.448	0.02296	0.61012	0.08075	0.01893	0	0
ENSGGOG00000003835	17.50011	20.55804	21.06605	21.52034	7.46918	3.90547	30.4394	14.11055	10.18464	8.16543	21.52317
ENSGGOG00000003836	2.04611	1.55217	1.38253	1.96959	1.09737	0.35572	3.71348	2.87621	1.62603	3.26054	5.89445
ENSGGOG00000003837	0.39376	0.81001	0.34978	0.91362	0	0.19636	1.23743	0.77812	0.44515	0.92807	2.29434
ENSGGOG00000003838	8.27023	8.2691	7.69259	8.47192	2.31484	1.92954	14.66887	10.88272	6.81657	9.90752	21.47183
ENSGGOG00000003839	0	0	0	0	0	0	0	0	0	0	0.12455
ENSGGOG00000003840	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003841	0	0	0	0	0	0	0.10961	0	0	0	0
ENSGGOG00000003842	2.35183	1.93469	4.1014	3.45986	1.29145	1.5868	1.69937	1.5244	2.91682	6.10189	12.37386
ENSGGOG00000003843	3.07273	1.97439	7.2485	4.70994	0.539	0.52415	2.02275	2.45158	1.82436	2.55286	6.26086
ENSGGOG00000003844	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003845	29.75561	40.72235	38.68134	26.19904	8.98678	4.5085	10.45446	7.79664	6.66534	6.22207	9.74699
ENSGGOG00000003846	1.8374	4.12339	0.58296	0	0.40384	0.49089	4.81224	0.17292	4.04652	10.2428	2.75321
ENSGGOG00000003847	0	0	0	0	0	0	0.4551	0.21463	0	0	0.12657
ENSGGOG00000003848	0	0	0	0	0	0	0.11164	0	0	0	0.1242
ENSGGOG00000003849	0.05534	0	0.18436	0.31517	0	0.03105	0.47829	0.16405	0.30712	1.04349	0.67719
ENSGGOG00000003850	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003851	1.57838	2.53015	2.30359	3.42449	0.60709	0.506	1.29918	0.59419	0.27807	0.70864	2.75927
ENSGGOG00000003852	1.89138	3.0065	0.88681	0.93091	0.40415	0.90397	17.99797	10.03689	4.14681	10.56718	1.10219
ENSGGOG00000003853	0	0	0	0	0	0	0	0	0	0.59348	0
ENSGGOG00000003854	9.67981	14.92825	5.09955	7.52139	59.58734	45.77078	13.30089	15.74894	16.9909	28.05113	39.90426
ENSGGOG00000003856	1.99104	3.35114	8.13414	7.11201	3.50659	4.26256	24.70102	13.69445	3.61061	15.68455	6.82395
ENSGGOG00000003857	0	0	0	0	0	0	0.21911	0	0	0	0
ENSGGOG00000003858	0	0	0	0	0	0	0	0	0	0	0.17221
ENSGGOG00000003859	2.07221	2.01925	0.29071	0.20701	1.00677	0.97904	4.02767	0.3772	18.46135	69.10949	6.19656
ENSGGOG00000003861	0.16724	0	0.22286	0	0	0	0	0	0.15469	0	0
ENSGGOG00000003862	59.58391	88.92326	57.4835	54.17266	10.96062	4.49248	14.86512	11.79103	8.71356	7.24724	71.15721
ENSGGOG00000003863	2.39942	7.74046	0.3553	1.26531	0	0	2.09476	2.1734	0	0.05235	0.11647
ENSGGOG00000003864	2.94948	1.78296	3.70896	3.3517	0.83889	0.83905	2.5786	3.18133	4.14996	6.16877	39.17991
ENSGGOG00000003865	1.56234	1.49244	0.78779	0.40086	0.14614	0.04737	0.06634	0	0.03905	0.06634	1.1811
ENSGGOG00000003866	2.80827	3.7419	2.80665	2.88773	0.40509	0.19697	2.39036	2.3703	2.75993	3.17171	6.44352
ENSGGOG00000003867	3.10978	6.10648	2.01442	1.06591	1.54498	1.30859	3.52941	1.53649	3.67551	3.63107	1.28367
ENSGGOG00000003869	7.66476	11.87598	11.00429	6.34191	0.16215	0.29782	0.44154	0.50901	0.34655	1.07933	0.49119
ENSGGOG00000003870	2.56306	1.84132	1.41615	1.42405	0.50495	0.14029	4.4206	3.58279	0.52042	0.78588	32.23889
ENSGGOG00000003871	1.17585	2.51882	1.28198	1.21756	0	0	0	0	0.09885	0	2.05558
ENSGGOG00000003872	6.34003	2.73989	7.1926	4.71678	0.88973	0.86522	2.55809	3.89436	5.38881	4.30809	15.12731
ENSGGOG00000003873	3.52564	0.64501	0	0	0	0.04302	0	0	0	0	0.33491
ENSGGOG00000003874	2.4742	3.45447	3.59671	5.65776	0.61642	0.34702	3.84381	4.13956	9.25819	15.99323	14.1555
ENSGGOG00000003875	0	0	0.07202	1.5393	0	0	0.59463	0.21369	270.01243	484.99733	0.09448
ENSGGOG00000003876	1.19271	1.08737	1.65558	1.13212	0.22937	0.05576	0.70285	1.37499	1.10322	1.48373	1.39003
ENSGGOG00000003877	0.18179	0.10195	0	0	0.34955	0.27195	2.09476	3.05356	11.54537	21.9463	2.54214
ENSGGOG00000003878	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003881	5.30396	8.38433	14.66097	14.42317	1.86088	1.44765	4.89952	3.11631	2.32038	2.42152	13.2191
ENSGGOG00000003882	0.02298	0.11614	0	0.04362	0	0	0	0	0	0	0.12063
ENSGGOG00000003883	114.52034	60.39064	72.55801	55.14098	37.45868	22.90559	86.2003	88.45955	47.82762	45.07673	155.71143
ENSGGOG00000003886	12.01124	17.28493	41.85508	17.67175	1.66312	0.5391	2.83126	2.49243	5.94388	1.98176	15.64322
ENSGGOG00000003887	32.39331	37.0847	43.33119	28.41875	14.29917	6.59114	38.09025	35.58484	15.79524	9.98957	9.61863
ENSGGOG00000003888	194.25218	145.19319	81.80737	53.37222	8.69034	4.61423	88.7105	66.00727	8.1446	13.08132	88.25622
ENSGGOG00000003889	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003890	29.75093	19.82618	20.60368	15.89342	5.6017	4.37851	14.16367	10.69845	5.08352	6.96639	37.91824
ENSGGOG00000003891	0.5952	0.11133	0.61685	0.12558	0.07633	0	0.93531	0.19602	0.12237	0.05197	10.52045
ENSGGOG00000003892	0.58595	0.29224	0.9543	0.90639	0.2504	0.14609	0.34101	0.42886	0.52193	1.9949	18.6655
ENSGGOG00000003893	4.43655	8.63858	14.4902	12.38582	4.46684	3.31884	13.94348	10.95991	16.05262	11.55079	18.70531
ENSGGOG00000003894	0.22197	0	0	0.84277	0	0	0.27904	0.04387	441.76123	741.23696	0.15521
ENSGGOG00000003895	56.02163	42.11809	47.32596	33.00569	13.16854	5.03562	27.08744	25.87262	3.98602	5.18376	45.04487
ENSGGOG00000003896	32.39264	31.03394	0.29252	0.23812	0	0	0	0	0	0	0
ENSGGOG00000003897	1.05273	2.61116	12.84685	7.57327	0.83113	0.68389	2.4379	2.29949	2.86998	2.17661	31.3826
ENSGGOG00000003898	1.65812	0.73438	0	0	0.10072	0	0	0	0	0	0
ENSGGOG00000003899	4.08385	3.05936	3.91605	2.29547	0.49891	0.63797	2.88158	2.35001	1.90353	2.71161	10.51284
ENSGGOG00000003901	18.73116	13.38947	10.51636	5.59568	1.86512	1.06692	12.10267	10.74219	3.28337	4.13364	79.84078
ENSGGOG00000003902	4.30861	5.20585	6.37718	6.10534	0.47938	0.31078	1.54757	0.74507	0.1423	0.3748	0.94151
ENSGGOG00000003903	9.99198	10.08147	9.65066	17.41828	2.73319	2.04687	12.19347	8.82433	3.57603	5.81842	25.22585
ENSGGOG00000003904	37.5295	47.32304	21.9718	9.46053	10.79071	2.48528	19.43272	15.01617	14.16997	11.4562	19.25213
ENSGGOG00000003905	16.9009	7.68039	15.42721	13.15476	4.53414	3.55585	11.55301	16.1995	10.78662	12.9136	24.00576
ENSGGOG00000003906	4.03966	10.31203	1.6149	5.24037	9.36136	14.16529	3.65013	3.0936	1.3389	1.08441	3.17785
ENSGGOG00000003907	4.04055	7.66425	2.47843	5.23547	2.96022	1.79917	12.39656	6.71777	3.61872	7.30659	9.08169
ENSGGOG00000003908	274.00511	274.63049	119.09648	88.17752	42.65882	34.18954	95.76065	64.73747	39.20101	35.46657	85.64345
ENSGGOG00000003909	132.95719	122.0245	97.11135	78.57928	47.32774	35.74964	224.89878	107.45956	286.80175	455.00324	128.27578
ENSGGOG00000003910	15.04705	18.61306	21.25911	18.58472	24.0566	5.89932	15.38379	23.10913	17.60722	11.82224	19.64931
ENSGGOG00000003911	7.89373	9.62926	10.0364	14.2981	3.34256	3.81934	16.72892	14.06171	13.73206	19.17492	12.66017
ENSGGOG00000003912	0.34699	0.36501	0.63578	0.16468	0	0	0.13632	0.04286	0	0.06816	13.57172
ENSGGOG00000003914	0.87359	0.50415	1.94022	1.21627	0.02879	0.19605	0.44453	0.48509	0.30781	0.37913	4.69802
ENSGGOG00000003915	3.37308	3.67817	0.56974	1.53324	0	0.10665	291.75327	327.43847	0.21971	0.07467	0
ENSGGOG00000003916	3.75576	2.21926	2.7686	2.04793	0.64545	0.04486	2.44869	1.73722	0.81308	0.69064	3.21303
ENSGGOG00000003917	9.64588	7.06112	3.91777	2.50842	3.50682	1.22322	7.99423	6.62634	3.02498	2.98471	17.61334
ENSGGOG00000003919	0.16744	0.46971	0.14875	0.10596	0.0644	0	0	0	0	0	0.19515
ENSGGOG00000003920	2.46597	1.36451	0.13507	0.32059	0	0	212.44271	413.61451	0.1562	0.02655	0.05907
ENSGGOG00000003921	4.17794	2.85592	5.16206	4.89256	1.40378	0.86217	7.72245	4.95093	4.29383	4.31386	18.30136
ENSGGOG00000003922	4.18529	3.97705	4.48642	4.77898	1.08702	0.97042	3.49468	2.39596	1.42851	1.33476	7.47856
ENSGGOG00000003923	20.12748	11.73021	4.70547	2.89315	1.3939	1.25122	4.03034	2.93835	2.38949	3.38767	51.33355
ENSGGOG00000003925	15.60779	25.25929	24.99795	20.65537	3.20363	3.36796	14.03205	11.12214	9.64762	17.21507	18.62723
ENSGGOG00000003926	1.61869	14.11733	1.96088	1.11741	1.86778	1.15586	4.85604	7.85193	5.71662	7.51495	0.51449
ENSGGOG00000003927	2.94614	2.38552	3.24684	2.63013	0.27566	0.23229	2.32733	2.02998	2.29793	2.0645	3.39641
ENSGGOG00000003928	34.29815	30.92546	6.52919	10.46436	0.424	0.41232	40.03792	27.35523	1.24634	2.50228	9.2079
ENSGGOG00000003929	1.60149	1.3478	1.60059	1.36817	0.46196	0.26959	3.02003	1.02862	1.33318	0.88079	22.25754
ENSGGOG00000003930	3.84605	4.56084	10.94912	9.29275	2.92499	1.47123	4.67026	6.99636	3.96175	3.22785	13.44717
ENSGGOG00000003931	0.49404	0.5061	0.65834	0.93788	0	0.12053	0.57379	0.2759	0.19871	0.33752	7.4725
ENSGGOG00000003932	12.54437	34.14123	12.09258	23.37997	4.53163	6.03259	14.79953	10.81326	5.78397	11.50358	19.59678
ENSGGOG00000003933	2.43362	1.19882	1.18649	1.91565	1.16436	0.53285	3.07815	2.75671	2.30598	2.75151	11.72555
ENSGGOG00000003934	18.41225	11.91924	21.03045	13.44386	14.70851	6.13	38.47219	20.3932	15.72073	20.18915	9.19649
ENSGGOG00000003935	29.77363	42.72605	35.84381	33.68364	13.18338	9.38171	31.33026	19.62624	19.49125	21.69846	18.71661
ENSGGOG00000003936	0.21932	0	0.29225	0.55509	0	0	0.2298	0.1445	0.0676	0.28715	24.66395
ENSGGOG00000003937	11.53937	7.37739	11.14526	11.97205	3.81903	2.96106	11.38603	12.77263	6.20554	10.40165	24.31667
ENSGGOG00000003938	47.59104	34.92824	34.99813	26.38527	7.57633	5.53918	18.82837	17.99617	11.28213	11.20243	33.63903
ENSGGOG00000003939	23.11102	22.79447	42.54468	22.13492	4.92951	1.53881	14.81694	12.88287	0.87099	2.49752	1.69036
ENSGGOG00000003940	11.12643	6.84727	16.10031	12.05	2.12093	2.74998	11.66914	10.14686	5.6672	7.50951	18.93671
ENSGGOG00000003941	20.14333	19.7367	21.28212	23.96836	8.50865	4.84346	51.7767	29.71458	28.44703	30.63523	20.49955
ENSGGOG00000003942	0	0	0	0	0	0	0	0	0.09363	0.07953	0.05895
ENSGGOG00000003943	33.33373	27.81357	24.44952	21.49091	16.28729	16.61128	22.62657	31.97794	14.27367	13.41312	16.53303
ENSGGOG00000003944	0.31476	0.13239	0	0.14932	0.45396	0.44146	1.48379	0.46648	1.38286	4.82209	0.41264
ENSGGOG00000003945	4.56538	3.84203	2.25684	3.14521	0.3399	0.37181	9.77779	5.71185	11.34036	12.03366	7.59491
ENSGGOG00000003946	0	0	0	0.25657	0	0.05058	1.41595	8.72551	141.39282	164.1706	0.0788
ENSGGOG00000003947	8.02508	11.64187	8.19864	7.90754	0.92597	0.38592	12.31056	8.34528	2.43898	3.27267	35.40686
ENSGGOG00000003948	84.68303	111.14282	97.7091	37.33425	33.15832	24.92088	73.53015	74.04621	62.49089	62.93776	165.67441
ENSGGOG00000003949	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003950	60.37917	40.53148	76.09596	78.73302	17.63091	16.23665	84.70199	69.85648	44.5814	72.998	96.62851
ENSGGOG00000003951	15.60628	15.73849	13.92898	10.39867	2.89848	2.16397	15.10165	9.32003	5.8461	8.51823	31.92857
ENSGGOG00000003952	24.57009	16.88765	17.34894	14.402	11.52111	4.22891	41.30218	40.52912	14.48709	20.45798	54.84583
ENSGGOG00000003953	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003954	0	0	0.03859	0	0.03342	0	0.04551	0.05724	0.08036	0.11377	37.97837
ENSGGOG00000003955	14.28414	8.95919	10.62987	10.84109	3.75063	2.20852	9.62993	12.70035	8.99213	10.6488	30.05389
ENSGGOG00000003956	52.96656	134.22718	64.19598	75.2108	63.58568	22.56377	3.63057	1.4374	5.61947	6.65574	1.64543
ENSGGOG00000003957	13.95781	8.40962	25.98795	17.31825	2.00859	1.26602	20.81929	11.30776	5.45641	10.91576	29.75405
ENSGGOG00000003958	5.96021	11.1812	8.02506	1.65004	1.4328	0.76636	0.68298	0.9816	2.69906	1.07314	0.21701
ENSGGOG00000003959	14.3664	10.68677	13.16157	11.14064	7.95554	3.52633	10.83435	11.31245	5.8434	8.11287	16.76193
ENSGGOG00000003960	6.86997	17.82605	7.12022	7.24546	7.04635	3.42609	37.93472	27.53111	35.30271	31.78594	1.16767
ENSGGOG00000003961	0.28506	0.05996	0.09494	0.13526	0	0	0.05598	0.0352	0	0	0.18683
ENSGGOG00000003962	5.34019	12.33792	12.31535	11.11044	10.95961	4.35593	31.30634	20.44539	14.32636	6.88964	17.39645
ENSGGOG00000003963	14.02152	27.66174	17.07653	12.64496	6.29344	3.84536	10.27744	4.41176	2.41087	3.62162	12.19263
ENSGGOG00000003964	0.2389	0.16077	0.12728	0.27206	0.17917	0.4423	0.31911	0.54293	0.30932	1.00407	0.27145
ENSGGOG00000003965	13.57466	14.11733	9.90241	9.14871	2.84404	3.67387	8.96042	5.34365	6.19302	12.02388	18.00709
ENSGGOG00000003966	1.53134	0.98645	2.72077	2.04574	0.21816	0.06362	1.42599	1.2143	0.61204	0.72782	1.91688
ENSGGOG00000003967	0.75455	1.10534	0.67029	1.11405	0	0.06271	28.50018	23.77554	0.25851	0.70261	4.42122
ENSGGOG00000003968	9.43975	9.86841	4.60972	2.33742	21.17585	27.17166	4.69889	10.66037	119.09516	49.52126	22.24221
ENSGGOG00000003969	6.80565	6.49575	9.47463	6.05552	1.62962	0.84699	3.84552	2.28579	2.1284	2.24792	15.30285
ENSGGOG00000003971	0.07533	0.12678	0.02509	0.03575	0.02173	0.02113	1.77555	2.67965	0.08709	0.23673	15.83529
ENSGGOG00000003972	0.04297	0	0.05725	0	0	0	1.01234	0.21221	27.60811	24.6318	0.82587
ENSGGOG00000003973	0.02597	0	0	0.09873	0	0	0	0	0.02402	0	0.49999
ENSGGOG00000003974	6.52821	5.79044	8.92283	8.37887	2.67232	0.62141	1.21308	0.7628	1.04002	0.92299	6.45434
ENSGGOG00000003976	0.45991	0.56297	3.12001	11.42973	0.14473	0.23458	0.52561	0.12394	5587.76255	3426.79696	0.07309
ENSGGOG00000003977	1.78607	1.94796	1.12335	1.13922	0.21431	0.14433	1.30228	0.90361	0.23789	0.31434	5.39529
ENSGGOG00000003978	0.07206	0.12129	0.04801	0	0.08315	0.04043	0	0.10688	0.13337	0.11329	0.25207
ENSGGOG00000003979	10.67685	9.22569	5.2618	9.96193	1.28894	1.31171	8.36857	6.00669	11.96624	15.12407	14.53225
ENSGGOG00000003980	229.75541	888.38917	316.74367	361.43239	524.49601	436.54846	892.34513	597.7345	529.83818	1618.40055	380.83071
ENSGGOG00000003981	7.00525	6.56795	9.02167	8.65764	0.54253	1.84647	6.2799	3.34498	0.65228	1.99469	2.95881
ENSGGOG00000003982	103.52074	88.28191	87.1792	60.1305	39.03504	22.53866	84.66044	54.56179	33.20908	37.6005	196.46697
ENSGGOG00000003983	4.60617	4.2353	0.56838	1.29551	3.44493	1.38785	0.33513	0.29498	0.23669	0.30157	1.41666
ENSGGOG00000003986	0.20518	0.14795	0.03905	0.02788	0.16913	0.04936	15.17611	17.86967	1.50466	2.14163	0.74291
ENSGGOG00000003987	3.72517	8.01142	5.37767	4.02695	7.94008	2.55447	8.37423	7.77092	9.85834	8.17061	2.26118
ENSGGOG00000003988	745.70644	824.13165	748.48365	375.84396	307.17734	156.05957	217.9652	205.14768	42.39761	27.80179	165.8724
ENSGGOG00000003989	10.84947	12.38746	16.82496	10.1177	6.95505	6.62105	33.40055	22.06861	13.3806	14.55607	15.19553
ENSGGOG00000003990	6.4849	5.96998	5.56212	5.23728	0.08268	0.34176	0.1408	0.07081	0.19884	0.30964	4.79143
ENSGGOG00000003991	1.17238	0.94823	0.54781	1.79213	0.54465	1.74265	2.27306	2.27188	1.76047	6.13693	3.24737
ENSGGOG00000003992	0.12801	0.43081	0.68225	0.12145	0.14771	0.07178	0	0.06321	0.35516	0.10058	0
ENSGGOG00000003993	2.23456	1.27492	13.27345	1.94133	4.10803	6.16227	6.30874	16.61668	2.76754	6.72507	1.6553
ENSGGOG00000003994	0.08369	0	0	0.07937	0	0	0	0	0.03867	0	0.07309
ENSGGOG00000003996	2.21056	2.93395	1.83477	1.03119	0.77253	0.55276	3.31489	2.03454	1.85775	1.02223	19.74155
ENSGGOG00000003997	23.33916	32.46	45.0627	25.53516	10.26089	3.91889	19.66038	10.8105	12.01353	10.61226	19.8119
ENSGGOG00000003998	0	0	0.09648	0.41235	0	0	0	0	0	0	0
ENSGGOG00000003999	3.79798	2.92228	2.38594	2.62651	1.37734	0.97408	4.56151	3.19	3.48792	4.68915	91.81468
ENSGGOG00000004000	0	0	0	0	0	0	0	0	0	0	1.9031
ENSGGOG00000004001	2.6069	1.89269	1.08983	0.87335	1.29757	0.45885	1.12451	1.51526	2.88412	30.00009	1.07236
ENSGGOG00000004002	17.39644	22.17852	18.01027	15.97731	35.5647	11.67185	27.72735	22.76417	19.88961	25.40395	57.98376
ENSGGOG00000004003	17.65905	9.72137	19.69502	12.45551	1.12757	1.15525	8.91181	8.00067	9.91022	9.76149	54.72568
ENSGGOG00000004004	33.01565	28.68079	31.03334	41.38029	5.24337	6.85165	22.31472	18.38177	13.46317	16.62383	42.69801
ENSGGOG00000004005	1.79028	1.42733	0.43946	0.08944	0	0	0	0.04655	0	0.03702	0.57653
ENSGGOG00000004006	0	0	0	0	0	0	0	0	0	0	13.75546
ENSGGOG00000004007	27.41725	30.9687	15.60286	19.48014	3.30341	2.49054	17.1697	8.37027	10.28488	10.40421	35.87714
ENSGGOG00000004008	22.55518	19.16	19.26807	14.8994	2.65153	1.42812	6.83329	6.21824	2.45256	3.55539	20.45676
ENSGGOG00000004009	1.56533	0.99835	0.4391	0.65692	0.01898	0.31429	0	0.09768	0.25908	1.21687	22.15057
ENSGGOG00000004010	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004011	39.5945	26.17822	29.3061	19.84333	11.6751	7.50648	69.97298	62.46781	16.47488	22.50214	60.73907
ENSGGOG00000004013	5.79725	4.87871	4.69451	1.94714	0.2573	0.55039	4.20458	3.56928	3.62985	2.27741	14.812
ENSGGOG00000004014	224.6375	426.11558	125.77226	73.65318	3.94769	1.74135	2.27242	0.97589	0.22839	0.16628	9.43371
ENSGGOG00000004015	0.92655	0.49614	0.15437	0.59962	2.74567	1.31141	2.72998	0.73869	2.10356	9.12426	3.6076
ENSGGOG00000004016	12.50704	9.5875	12.54111	9.08987	2.2386	1.71373	11.7405	6.52605	2.9399	2.88638	67.39712
ENSGGOG00000004017	0.1051	0.05893	0	0	0	0	0.05502	0.55395	0	0	0.4288
ENSGGOG00000004018	64.70871	63.74693	27.38191	18.05041	1.85908	2.37092	10.00256	7.2032	20.44795	24.13376	11.21986
ENSGGOG00000004019	0.05921	0.03993	0.01576	0.0675	0	0	0.22339	0.04682	1.28218	0.38164	1.01495
ENSGGOG00000004020	0	0	0	0	0	0	0.69238	2.64559	0.8464	0.53254	0
ENSGGOG00000004021	21.06491	17.05047	59.22749	36.91351	9.84724	4.83515	13.1088	12.82121	11.72395	11.66543	12.90451
ENSGGOG00000004022	0.49988	0.70108	1.83187	1.26531	0.81717	0.4674	3.53485	2.30514	4.04576	2.42194	18.93398
ENSGGOG00000004023	0.37119	0.52063	0.16488	0.46978	0.21416	0.83295	0.5833	1.16137	1.20157	3.45075	0.54075
ENSGGOG00000004024	3.10285	4.34229	3.29848	4.30197	3.98259	1.52569	21.6951	13.64224	14.6082	12.95627	8.41068
ENSGGOG00000004025	2.7908	2.96862	2.02312	1.01726	0.05154	0.17538	0	0	0.02063	0.07019	0.27323
ENSGGOG00000004026	18.58554	15.97249	32.92727	26.56828	4.95273	4.82828	12.92089	10.91389	8.06851	9.26351	22.69691
ENSGGOG00000004027	36.08322	29.00016	30.36394	54.75292	11.95767	8.75626	40.61374	27.08081	23.55945	27.85953	57.07706
ENSGGOG00000004028	4.89041	8.52095	4.5434	6.40721	2.06641	1.00474	18.67122	14.05492	6.02072	9.57876	39.49522
ENSGGOG00000004029	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004030	0.27098	0.42028	0.06369	0.15126	0	0.00595	0.13354	0.34126	0.11797	0.1753	4.69968
ENSGGOG00000004031	0.97611	0.71046	1.16013	0.85141	0.73056	0.47365	1.53389	1.74655	1.80575	1.80325	1.66029
ENSGGOG00000004032	3.44222	8.52953	2.93058	3.81193	3.08926	1.50212	3.90663	1.41725	1.06134	1.95324	15.87972
ENSGGOG00000004033	1.13662	1.55434	0.9466	1.88803	2.95096	5.57984	6.47465	8.21295	8.80493	10.8279	1.11764
ENSGGOG00000004034	8.43142	15.01258	9.22487	5.98131	4.35238	2.24071	32.56556	14.20728	6.07487	5.71795	6.67159
ENSGGOG00000004035	14.23655	14.91956	18.09254	15.80811	0.3381	0.13701	1.07441	0.53084	0.22588	0.47966	19.38096
ENSGGOG00000004036	3.53053	2.48747	6.67405	5.14371	0.47373	0.55276	2.83852	2.35283	1.36701	1.41921	63.44238
ENSGGOG00000004037	0	0	0	0	0	0	0	0	0	0	5.16723
ENSGGOG00000004038	0	0	11.01969	9.58404	0	0	0.09732	0	0	0	0.64974
ENSGGOG00000004043	0.80731	0.89388	2.46303	2.58121	0.02447	0	0.20031	0.1889	0.96286	1.13504	3.67688
ENSGGOG00000004044	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004045	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004046	1.13193	1.15466	0	0	0	0	0.05395	0.03392	0	0	0.47967
ENSGGOG00000004047	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004049	3.86392	4.18404	4.10475	3.48812	2.40074	0.63675	5.5199	5.39343	3.97395	3.90626	4.81817
ENSGGOG00000004050	30.28684	45.01591	24.71649	33.69088	9.65333	3.7693	23.15314	18.93531	3.58703	4.15912	4.2729
ENSGGOG00000004051	78.72877	70.40617	61.95604	63.37571	27.52609	33.66837	289.27443	157.05957	64.63313	130.24273	120.38268
ENSGGOG00000004052	60.53779	60.08204	45.37966	34.41813	16.89478	8.3376	49.33539	38.56612	19.79378	18.8411	98.77472
ENSGGOG00000004053	5.22517	4.23336	7.20067	5.51424	1.629	0.63728	6.62999	3.51165	4.26277	6.52771	7.46073
ENSGGOG00000004054	24.85806	16.09412	24.43601	19.24796	7.64482	5.13929	26.1517	21.66132	7.29241	8.32316	53.81577
ENSGGOG00000004055	0	0	0	0	0	0	0	0	262.73161	143.57463	0
ENSGGOG00000004056	2.35156	2.13115	1.16502	6.06675	0.69573	0.47357	2.79515	2.47261	5.21469	1.11331	2.26629
ENSGGOG00000004057	25.02191	27.2506	23.43994	19.69697	4.56615	2.8429	12.81609	7.03371	4.99938	4.85324	24.08575
ENSGGOG00000004058	2.66605	0.96151	0.44409	0.90381	0.65918	0.96157	5.31168	3.0578	0.57249	0.44884	4.07811
ENSGGOG00000004059	0.06418	0	0.08552	0.2438	0	0	0.20181	0.25373	0.23751	0.15132	0.67339
ENSGGOG00000004061	46.93714	37.09143	67.45442	45.82567	17.93402	11.00527	38.07444	43.08752	21.60588	22.6378	105.18295
ENSGGOG00000004062	195.27697	159.01544	115.45165	89.57846	71.93341	40.6343	135.81858	92.42748	74.91813	80.92132	259.70932
ENSGGOG00000004063	23.48533	18.72394	20.86376	12.51501	4.2788	0.92465	11.00689	12.62128	6.09775	6.4744	22.32883
ENSGGOG00000004064	2.41295	3.35217	4.28721	4.87152	0.48613	0.17195	1.98622	1.62738	0.74397	0.60187	2.54427
ENSGGOG00000004065	10.58786	11.49518	7.89714	5.89962	2.71029	1.74356	76.20575	108.08661	132.16103	52.21191	18.00388
ENSGGOG00000004066	4.35259	4.06996	0.82856	2.09853	2.39164	3.64366	3.90844	2.79909	4.28164	3.3655	8.93765
ENSGGOG00000004067	110.72276	89.45226	155.31582	98.37188	46.63286	28.16153	117.27145	84.06329	70.93959	62.20014	172.78618
