Ensembl.Gene.ID	brain_GSM752631	brain_GSM752632	prefrontal cortex_GSM752633	cerebellum_GSM752634	cerebellum_GSM752635	heart_GSM752636	heart_GSM752637	adult mammalian kidney_GSM752638	adult mammalian kidney_GSM752639	liver_GSM752640	liver_GSM752641	testis_GSM752642	testis_GSM752643
ENSMMUG00000000786	1.6002	1.58559	1.88965	4.42757	2.17594	1.55047	1.31696	5.56802	5.69086	2.01673	1.97672	1.34893	1.50462
ENSMMUG00000000787	6.12028	10.10719	4.26453	10.82444	8.6148	3.8465	4.90019	7.41797	7.23304	2.3947	1.13334	17.47623	11.11049
ENSMMUG00000000788	0.09357	0	0.16562	0	0.18487	0	0.10266	56.09581	71.6667	6.09083	6.0609	0	0
ENSMMUG00000000789	7.21129	8.06735	6.59239	4.9249	6.67089	8.33952	8.67785	6.11521	6.61782	3.78859	7.08028	2.94133	2.57854
ENSMMUG00000000790	19.27086	21.83576	15.13393	21.47331	18.87398	15.27699	6.57587	14.25831	14.28167	5.43479	2.95227	8.70538	6.24195
ENSMMUG00000000791	19.41103	17.54185	18.72926	24.64724	32.08037	23.16128	31.25638	65.73104	56.67077	20.83921	29.73242	30.83214	53.82741
ENSMMUG00000000792	104.37135	84.99358	112.33051	57.30361	97.95607	12.54708	21.73744	45.35558	40.93341	25.75188	50.48784	189.95989	255.01371
ENSMMUG00000000793	2.84456	2.0878	1.43065	2.23056	2.50031	1.73528	1.84949	4.23593	2.83058	1.30732	0.2499	13.5881	6.92357
ENSMMUG00000000795	60.59845	74.61201	35.77781	143.54816	134.73996	1.38963	0.78681	0	0.56669	0	0	1.81365	1.41953
ENSMMUG00000000796	2.49233	2.07957	2.24595	3.66082	2.20523	2.03351	5.03754	3.85409	6.63439	4.17118	0.62226	1.65864	1.86953
ENSMMUG00000000797	1.33919	2.12306	1.0014	25.17221	18.03839	0.92268	0.19581	2.48485	4.27999	2.56182	0.77634	3.0604	1.70821
ENSMMUG00000000798	4.43645	4.1867	4.69826	20.46634	15.52916	94.84297	64.59453	34.41172	24.59738	6.88163	11.30162	19.70861	21.15995
ENSMMUG00000000799	0	0	0	1.01655	1.04457	0	0	0	0	0.81925	0.41755	0	0
ENSMMUG00000000800	92.9444	102.23398	94.5634	94.39523	93.04025	104.17888	93.76282	85.21101	51.94741	46.5488	72.80133	117.47647	127.74314
ENSMMUG00000000801	78.63142	83.26856	77.14501	75.16062	78.69931	11.80799	28.1381	47.85106	58.95605	31.39596	38.03559	69.58971	59.5314
ENSMMUG00000000802	6.31988	13.70917	16.03466	6.90375	5.74279	0.66209	0.37477	1.84884	2.96961	0.66235	0.20256	74.29736	38.07054
ENSMMUG00000000803	18.04077	22.05627	11.92956	55.60998	47.37198	13.76887	23.02247	28.92805	30.00475	52.26459	37.697	10.62211	5.69169
ENSMMUG00000000805	0	0	0	0.83576	0	0	0	0.16787	0	251.21887	359.19065	0.09151	0.17191
ENSMMUG00000000806	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000807	12.08396	8.89782	11.45434	13.44247	14.47084	10.74161	9.12278	19.02913	12.44029	5.76064	12.35777	5.42023	5.31055
ENSMMUG00000000808	1.37423	3.02584	2.74953	0	0	0	0.16747	0	0	0.05926	0	3.2821	1.20893
ENSMMUG00000000809	446.68407	740.04336	307.23079	254.78031	489.85943	4.00157	12.87864	0	1.0306	0	0	25.83581	23.32002
ENSMMUG00000000810	40.65455	34.67418	6.68432	45.56171	39.18425	49.36347	248.4404	135.28434	83.77472	64.65679	44.95585	30.80031	13.85358
ENSMMUG00000000811	17.07206	27.08954	24.88152	2.98706	3.06939	2.31354	8.12134	6.6462	3.019	29.35135	8.02256	1.50957	0.4726
ENSMMUG00000000812	12.01694	13.33188	5.76077	15.91343	9.24247	8.25989	8.11381	7.4649	10.06448	4.85902	0.89315	16.01737	8.70143
ENSMMUG00000000813	0	0	0	0	0	0	0	0	0	0	0	38.79033	20.21102
ENSMMUG00000000815	0	0	0	0	0	0.2214	0.25071	1.41281	2.25647	0	0	0.62581	0.27131
ENSMMUG00000000816	1.96345	3.2424	1.15923	1.25956	1.29427	0	0	0	0	0	0	1.65514	0.7773
ENSMMUG00000000818	0	0	0	0	0	0	0	0	0	0	0	130.72271	140.96019
ENSMMUG00000000820	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000821	0.37517	0.74348	1.4396	0.54147	0	0	0	0.28994	0.29633	0	0	0.31626	0
ENSMMUG00000000822	31.44767	34.15408	24.28304	30.3295	28.24595	64.46682	47.91465	30.79196	26.37081	14.5912	10.25953	104.12849	101.20179
ENSMMUG00000000823	2.02721	1.37439	1.35429	10.72953	6.69947	0.72369	0.9951	1.81476	2.02352	3.18579	2.76241	9.30866	9.52472
ENSMMUG00000000824	0.57639	0.49488	0.63518	2.29262	1.59578	0.03728	0.04221	0.0595	0.06081	0	0.03035	0.22672	0.21295
ENSMMUG00000000825	13.70945	14.51744	11.05997	12.58897	20.80093	9.02453	27.90245	18.44898	11.74371	13.1487	28.37818	29.64171	39.06893
ENSMMUG00000000826	1.04242	1.27577	0.50678	1.53421	1.09136	0	0.20176	3.79264	3.68247	0.19024	0.14544	4.49673	2.28171
ENSMMUG00000000827	3.69569	5.95073	4.34132	8.18747	5.74832	2.87219	3.84385	6.90569	5.90183	2.77672	3.43915	19.56882	14.57003
ENSMMUG00000000828	13.74214	18.65135	9.10207	8.72373	8.39332	16.22417	9.50291	8.57157	15.14869	2.01519	1.48356	3.30982	2.42301
ENSMMUG00000000829	31.04106	33.34131	16.46166	32.67114	24.39778	20.89308	18.21207	26.5985	29.08749	13.14562	2.61654	105.17456	63.19077
ENSMMUG00000000830	53.01666	52.26847	43.72768	54.09682	69.81422	79.50579	114.00174	141.72132	162.11177	72.93766	54.12953	123.29547	134.89677
ENSMMUG00000000833	120.10555	102.18531	179.13445	53.25271	80.5264	51.48431	64.51014	98.69896	65.59446	69.25244	160.94612	34.45547	43.06724
ENSMMUG00000000834	4.75346	2.35502	0.93549	6.09928	7.83424	0	1.7385	0	6.26068	0.61443	0	4.00704	1.25455
ENSMMUG00000000835	0.2863	0.18918	0.45068	0.18374	0.37742	2.40385	29.52403	7.82047	1.05572	0.81406	4.33758	0.48268	0.49105
ENSMMUG00000000836	0.59319	1.46943	0.52533	2.85425	2.05305	0	0.32542	0	0.46877	0	0	0.50004	0.11742
ENSMMUG00000000837	3.9809	4.31432	3.74581	4.30972	6.27382	1.44633	2.18383	2.50078	0.98321	0.48247	2.60619	732.49393	648.01347
ENSMMUG00000000838	47.2815	38.8106	48.69896	6.15942	15.77815	19.73989	29.62313	141.0728	80.49844	8.98396	34.22589	11.32268	11.63416
ENSMMUG00000000839	0.07948	0.1575	0.04692	0	0	0.15401	1.74306	8.84391	1.38089	0	0.09418	0.20084	0.03146
ENSMMUG00000000841	46.69609	42.20406	57.21585	75.02154	73.61169	59.63238	100.1122	126.59407	121.9757	63.79427	104.57129	67.85692	79.05046
ENSMMUG00000000842	7.74631	9.76892	13.72045	6.77686	12.88291	0.68239	5.02227	7.07832	3.89544	1.36546	4.59298	2.07768	5.71514
ENSMMUG00000000843	2.5532	1.29438	1.50743	1.8285	2.52478	1.61085	1.30308	0.73462	0.93839	0.27626	1.15012	3.5539	6.93466
ENSMMUG00000000844	22.43352	21.98647	13.46152	33.58912	27.2614	10.66093	14.21859	18.6216	28.0172	23.22985	12.63703	27.82533	17.49611
ENSMMUG00000000845	20.5929	6.69189	14.34795	165.1446	336.1632	0.21457	0.12149	0.08547	0.08736	8.32891	0.04377	2.23984	0.78896
ENSMMUG00000000846	3.2983	0.9613	1.71827	10.64245	16.88345	0	0	0	0	0	0	0	0.0768
ENSMMUG00000000847	0.1483	0.29389	0	0.14271	0.58659	0	0	0	0	0	0	0	0.17613
ENSMMUG00000000849	0	0.60263	0	1.75584	0	0	0	0.94048	0	1.41505	0	223.52912	181.54143
ENSMMUG00000000850	155.71542	159.77922	142.80662	1.6651	0.34223	0.67049	0.37973	0	0	0	0	0	0
ENSMMUG00000000851	1.60435	0.26489	1.18408	0.12863	0	0	0	0	0	0	0	0.33818	0.10583
ENSMMUG00000000853	6.33415	6.00568	4.02981	7.51441	6.58748	5.39645	4.61322	9.79501	8.28506	4.99714	2.48216	44.14249	25.52965
ENSMMUG00000000854	18.99413	25.09409	16.05172	29.38944	16.2047	14.07339	21.65756	58.16809	31.19723	12.70923	9.42193	27.3137	12.82736
ENSMMUG00000000856	0	0	0	0	0	0	0	0	0	0	0	0	0.12543
ENSMMUG00000000857	8.81979	4.02007	5.05104	3.14038	1.56988	8.97308	19.8382	48.00857	16.17015	19.35817	9.41315	12.34195	33.79915
ENSMMUG00000000858	3.61621	4.11171	1.61002	6.90288	4.27936	1.83802	2.79683	5.31691	2.62332	2.16089	1.52311	47.92372	31.51837
ENSMMUG00000000859	10.45233	10.68064	9.83526	8.01556	10.49745	7.75392	13.43951	24.75023	38.7186	31.91921	38.47619	5.36922	3.10349
ENSMMUG00000000860	7.69736	7.86779	9.28049	14.89288	10.89667	0.62813	0.88907	1.62873	1.53677	179.34354	169.26642	0.6147	0.38493
ENSMMUG00000000861	0	0	0	0	0	0	0.70277	0	0	0	0	1.07987	0.25357
ENSMMUG00000000862	22.97486	15.69996	25.2581	3.81205	0.78342	0	0	0	0	0	0	0.66784	0.31364
ENSMMUG00000000863	0.34699	0.51582	0.20487	0.66785	0.17165	0	0	1.07316	0.82277	0	0	16.82103	7.48749
ENSMMUG00000000864	1.13869	1.41036	0	0.95884	0.70376	0.96539	0.15617	0	0	0.11039	0	0	0
ENSMMUG00000000866	196.58371	179.2481	187.26792	192.04346	255.09397	2.88199	5.63706	1.67258	3.84634	0.41943	0.10689	20.74295	15.20103
ENSMMUG00000000868	11.7339	17.14649	14.97513	7.41394	6.79789	8.26846	4.8116	10.8137	9.36619	10.11141	8.33943	36.96756	36.69292
ENSMMUG00000000869	51.574	37.42743	37.59748	41.47641	43.81673	59.1208	72.26144	49.79876	82.66043	37.36983	38.47584	130.01831	177.04705
ENSMMUG00000000870	0.75973	0.579	0.9661	0.3374	0.17344	0.39641	1.60294	0.99411	1.29296	0.67986	0.18478	0.49258	0.1388
ENSMMUG00000000871	19.15959	19.61104	19.69547	12.86918	21.15835	4.71178	8.75019	4.36134	4.76503	10.37142	12.34057	1.68072	2.6374
ENSMMUG00000000872	0.26227	0	0	0	0	0.25412	0.43185	0.20279	0.62207	1.6277	1.76295	183.56014	127.6464
ENSMMUG00000000873	35.8339	32.09543	19.40124	35.99039	28.78128	23.19733	20.60281	36.29659	49.95787	29.00505	7.85548	7.51877	5.26564
ENSMMUG00000000874	71.97126	51.51551	84.15628	7.20256	6.0134	1.23019	2.41967	1.65331	0.63378	0.10367	0.47546	3.15466	4.10061
ENSMMUG00000000875	0	0	0	0	0	0	0	0	0.08993	0	0	2.78237	2.14034
ENSMMUG00000000876	0.68423	0.67798	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000877	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000878	21.33239	23.43513	15.74352	37.71112	33.01812	35.94691	45.53999	33.70531	36.64771	12.94795	8.52407	57.8573	37.36094
ENSMMUG00000000879	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000880	1.28753	0.97562	0.80485	3.5713	0.52425	0.36683	0.4154	47.19797	28.00978	0.35247	0.44904	0	0
ENSMMUG00000000881	50.75792	46.07969	37.83648	81.86569	65.61524	33.5196	31.42387	26.30996	30.92372	19.35314	7.95829	111.63016	83.96976
ENSMMUG00000000882	5.23212	6.36274	4.49329	0	0.11753	0	0.13041	0	0.18785	0	0	262.33127	275.34966
ENSMMUG00000000884	0.98696	0.97795	1.01985	0	0.24399	4.78179	1.62455	0	1.55989	0	0.19507	0.62399	1.66072
ENSMMUG00000000885	12.02092	6.58253	6.16336	9.74167	14.62427	18.54366	18.13537	26.6605	13.74924	10.97899	23.7897	11.06672	21.75955
ENSMMUG00000000886	11.08291	4.96294	6.54344	7.38386	14.75323	11.25476	8.53555	7.74534	5.72654	4.29768	5.89739	2.0661	3.07975
ENSMMUG00000000887	7.83699	4.95865	4.51558	3.63474	3.45468	18.20605	10.15277	25.55215	34.17454	33.17342	34.114	3.02462	1.04668
ENSMMUG00000000889	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000890	0	0	0	0	0	0	0	0	0	0	0	0.18531	0.17398
ENSMMUG00000000891	0.43947	0	0	0.42292	0.43458	0	0	0	0	0	0	0	0
ENSMMUG00000000892	26.19857	34.48878	36.12844	1.98094	1.94302	0.18132	0	0.14469	0.14788	0	0	0.47324	0.4445
ENSMMUG00000000893	26.94727	27.50102	19.61048	40.32688	43.45752	11.134	13.51997	22.8363	35.2728	10.95601	8.96261	29.78089	19.98269
ENSMMUG00000000894	0.79206	1.03003	0.58452	2.38179	2.15379	0.19182	0.76045	1.30136	1.25185	0.15354	0.03913	8.97154	4.9776
ENSMMUG00000000895	4.06309	2.42751	4.23339	2.24255	3.78155	1.73686	2.81902	5.45154	3.02214	1.34388	5.31426	2.21624	3.21705
ENSMMUG00000000896	1.31372	0.50061	1.67049	0.77805	1.09922	4.89555	56.98929	9.37574	8.14517	1.17563	2.35671	2.55549	1.24018
ENSMMUG00000000897	0	0	0	0	0.15736	0.15419	0.0872	61.25183	49.27784	0	0	0.13415	0.50378
ENSMMUG00000000898	32.10137	31.01691	19.14145	42.11207	30.48049	11.14153	7.7979	8.52046	11.10651	3.34437	1.70454	37.69646	28.86281
ENSMMUG00000000899	25.45726	21.63083	24.32293	15.41037	26.12129	8.28824	22.75076	59.04991	49.21216	19.90285	39.62931	16.32555	22.81137
ENSMMUG00000000900	1.42553	1.72644	0.99756	1.27033	1.462	3.32531	6.31466	5.5521	4.84011	4.42264	2.48366	1.15722	0.73161
ENSMMUG00000000901	0.36867	0	0	0.35478	0	0	1.21331	1.71001	0	1.14355	0	8.39019	15.03148
ENSMMUG00000000902	0.13294	0.26346	0	0.51158	0.13146	0.51507	1.16673	51.58952	19.32647	47.4182	7.98593	0.11207	0.21045
ENSMMUG00000000903	2.15943	3.14665	3.89981	0.61118	0.87934	0.36928	1.115	0.39273	0.2007	0.59104	0.10039	0.21409	0.20115
ENSMMUG00000000905	1.35545	0	0.40013	3.39138	0.40207	496.81262	291.77915	4.82083	0.85703	0.52562	0.05355	0.4571	0.32193
ENSMMUG00000000906	27.72453	24.974	23.80921	26.27635	51.0935	58.20302	116.14732	42.87269	25.89291	26.0633	28.39409	16.9972	15.1333
ENSMMUG00000000907	3.28873	2.02892	1.17235	1.1942	1.77941	0.24047	0.34049	0.38379	0.68659	0.38497	1.22637	49.37802	45.29802
ENSMMUG00000000908	71.57024	64.46973	64.48108	64.10465	75.82885	263.42473	216.03481	285.79067	285.72986	137.44666	87.07671	67.12257	53.17182
ENSMMUG00000000911	0	0	0	0	0.13021	0	0	4.68089	5.82418	0	0.05205	1.22042	0.52101
ENSMMUG00000000912	0.62895	0.62321	0.33007	0.73964	0.41458	0.88016	1.76328	1.40471	1.21474	2.54711	0.69051	0.64789	0.22132
ENSMMUG00000000913	0	0	0	0	0	0	0	0	0	0	0	0	0.13737
ENSMMUG00000000914	20.38227	24.89703	15.87234	65.60823	50.38865	5.27779	12.72405	22.82402	11.94155	9.81175	2.70879	4.14728	4.93884
ENSMMUG00000000915	0.06683	0.59565	0.2761	0.19278	0.06609	0.06476	0	0.41312	0.84475	0	0	22.8625	9.20307
ENSMMUG00000000916	13.32199	18.23361	14.25965	16.41736	11.18353	2.87884	2.94448	10.52264	14.23884	6.61547	6.93291	9.53355	4.24956
ENSMMUG00000000917	23.04313	19.19813	27.65388	25.61477	31.0642	128.12942	99.37768	12.50807	9.21631	12.32763	5.16775	27.11546	17.5747
ENSMMUG00000000918	132.43806	158.86803	146.46722	118.11955	121.37538	15.48193	14.3476	16.3144	10.57664	0.55602	1.30913	16.03107	11.15111
ENSMMUG00000000921	8.70962	5.25307	1.78855	5.46637	8.61266	8.80576	21.60544	11.71172	10.77306	13.80334	20.05796	0.31915	0.44972
ENSMMUG00000000923	0	0	0	0	0	0	0.53709	0	0	0	0	0.41264	1.16274
ENSMMUG00000000924	0	0	0	0	0	0	0	0.13659	0.1396	0	0	0	0.10483
ENSMMUG00000000925	0	0	0	0	0	0	0	24.6952	36.49581	0	0	0	0.17084
ENSMMUG00000000926	0	0	0	0	0	0	0	6.35655	8.53857	0	0	0.99004	1.16238
ENSMMUG00000000927	3.34509	4.10366	2.63318	3.6789	3.7803	1.23474	5.41786	4.92641	6.7974	0.86478	0.69258	9.3991	3.46826
ENSMMUG00000000928	0	0	0	0	0	0	0	2.72647	6.03801	0	0	0.08253	0.19386
ENSMMUG00000000929	1.35364	0.298	0.88793	1.15787	1.18978	0	1.15504	0	0.23781	0.46664	0.11888	16.98898	18.6364
ENSMMUG00000000930	0	0.37282	0	0	0	0	0	0.29105	0.59466	0	0	0	0
ENSMMUG00000000931	1.8063	3.28124	2.25139	6.37375	2.2824	1.84747	1.6515	13.34548	3.64793	11.1293	3.92703	2.45316	1.46994
ENSMMUG00000000932	3.69334	5.22801	3.67585	2.23404	2.45226	20.90882	13.14103	12.56478	12.00807	0.53192	0.39627	4.22524	1.9843
ENSMMUG00000000933	6.60726	6.67972	3.37383	10.397	9.13852	3.02795	4.65345	5.2468	6.7737	2.56224	1.04116	10.65043	6.50403
ENSMMUG00000000934	2.54417	1.68062	1.3352	1.08816	0.55908	0	0	0.43714	0	0.87696	1.89954	15.01226	25.85066
ENSMMUG00000000935	15.23215	6.69225	9.16286	13.41396	9.2364	12.94874	7.09512	18.44367	7.26759	11.25622	11.92844	7.14693	7.22484
ENSMMUG00000000937	3.1146	3.29538	2.52451	0.76206	5.48111	1.07407	1.67964	1.06115	1.0012	7.61501	30.65308	2.89245	3.46912
ENSMMUG00000000938	14.46575	19.51116	13.83403	19.53183	15.06617	1.54557	3.43995	1.27595	2.95562	2.47413	1.02188	0.41736	0.21774
ENSMMUG00000000940	0.2415	0	0	0	0	0.70199	2.91455	0	0.38169	0.1873	0.09546	0.20358	0
ENSMMUG00000000943	12.63759	10.47106	9.26236	14.1536	14.11288	19.10616	18.40828	55.25814	53.72226	33.20593	19.89566	21.12255	26.91292
ENSMMUG00000000945	15.56163	15.76207	15.78926	18.19267	18.12413	10.94551	13.6595	35.2941	26.96348	13.94637	10.79889	6.41331	7.21025
ENSMMUG00000000946	2.29219	4.23986	1.08266	1.17647	2.26668	1.6287	1.67667	5.90796	4.10584	3.31859	0.66445	4.25113	2.29894
ENSMMUG00000000947	2.51256	1.60044	0.74172	0	0	2.69525	3.64289	0.41619	0.42537	0.06962	0.39013	1.21021	0.81706
ENSMMUG00000000948	9.69242	10.47697	3.2947	5.93553	4.35652	4.26864	27.06947	5.45014	5.57038	0.22779	0.34829	2.72344	2.55802
ENSMMUG00000000949	33.55959	41.07737	35.98555	24.45933	28.54979	81.53073	34.65571	0.38155	1.55989	0.19136	0	1.45612	0.39073
ENSMMUG00000000950	7.56731	4.56417	6.99316	3.48282	7.48307	40.48647	13.35687	25.94796	15.60032	7.91031	9.10391	16.08649	52.88278
ENSMMUG00000000951	1.80016	2.88122	2.86129	1.53247	3.62847	5.03119	6.68467	22.91117	13.67786	40.7544	42.85667	0.70027	0.52073
ENSMMUG00000000952	0	0.17289	0.15464	0	0.08627	0.08453	0	0.13491	0	0	0	66.88107	66.93064
ENSMMUG00000000953	7.99251	6.07155	12.1116	9.22975	12.64552	8.00226	3.80005	9.47546	4.21062	2.89272	8.10888	6.96208	10.0197
ENSMMUG00000000955	11.25072	15.95161	7.47957	28.38819	15.3768	14.00304	11.74223	11.66927	8.24024	9.61241	3.10949	32.30774	16.766
ENSMMUG00000000956	11.46043	16.99077	7.96182	21.18685	16.23238	3.5901	3.97089	9.52742	8.23938	5.51338	3.04844	8.09905	5.44098
ENSMMUG00000000957	0	0	0	0	0	0.44192	0	0.70529	0	0.35373	0.18029	0	0.54175
ENSMMUG00000000958	0.30581	0.30301	0.09033	0.44152	0	0.2963	0.33553	0	1.20874	371.63563	593.6937	0	0
ENSMMUG00000000959	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000960	80.65522	71.90743	77.35282	52.21394	63.76744	156.10825	163.41674	174.28167	111.77161	62.77986	78.20289	85.6447	103.38793
ENSMMUG00000000961	0	0	0	0	0	0	0.15439	0.21759	0	0	0	0.11862	3.67571
ENSMMUG00000000962	43.88673	48.89093	53.13966	94.25126	72.08519	74.71526	73.45333	78.21791	49.37689	34.42147	49.49514	147.14554	147.43518
ENSMMUG00000000963	9.88569	12.40404	9.0721	26.88598	17.5856	9.37036	52.28807	13.21	17.49252	165.13281	80.25648	6.52188	2.55237
ENSMMUG00000000964	0.04714	0	0	0	0	0	0	0	0	0	0	0.1984	0.07451
ENSMMUG00000000965	15.20651	23.9309	13.31776	26.51677	21.72885	3.52325	3.9045	6.64564	5.68572	1.90018	1.12227	30.99748	26.18945
ENSMMUG00000000966	2.09368	1.55587	1.73053	3.1734	2.84666	0.55778	0.63162	0.97121	0.90984	17.94257	1.32412	27.62068	28.88541
ENSMMUG00000000968	0.20718	0.51349	0.30597	0.19938	0.40993	0	0.11376	0.16033	0	0.08041	0	1.04835	0.53331
ENSMMUG00000000969	0.9586	0.94985	1.37455	0.26352	2.8438	1.32697	6.01024	1.27064	1.51507	0.21238	1.78637	1.2699	0.3795
ENSMMUG00000000970	7.42317	4.41329	2.92176	3.80996	9.29802	0.95891	13.03144	41.3244	33.6324	0	0.3912	317.88233	321.10471
ENSMMUG00000000971	0.87624	1.30244	0.77606	0.63256	1.29981	0.21229	0.4808	0.33882	0	0	0	147.55715	198.78554
ENSMMUG00000000972	137.66347	104.4716	121.04268	73.74043	154.99308	13.70183	22.44377	13.01895	9.77158	5.3052	6.99382	6.93071	6.53571
ENSMMUG00000000973	15.83997	17.93758	22.71225	23.18552	32.64373	19.08796	24.53624	27.78813	16.40968	8.8782	12.52271	43.53679	47.6902
ENSMMUG00000000974	10.21751	11.41392	7.72315	17.78677	13.64347	4.47709	4.49867	7.54786	8.74297	1.96854	0.79747	5.92499	4.27688
ENSMMUG00000000975	0.02818	0.11186	0.05002	0.13593	0.01393	0.65649	5.45235	0.15279	0.95951	0.48177	0.65289	1.05917	1.64313
ENSMMUG00000000976	8.05031	6.97969	13.07077	9.80511	19.52862	0.2438	0	0	0.1987	0	0	0.31808	1.34451
ENSMMUG00000000978	8.65163	7.80604	8.05652	11.23659	15.99785	3.33948	3.47284	6.63503	4.78045	1.85479	1.97408	23.24317	26.17544
ENSMMUG00000000979	5.25037	8.60394	6.37845	10.59099	12.68	9.97854	18.50043	44.96648	54.57559	17.69727	16.24367	12.086	11.0721
ENSMMUG00000000980	183.0292	105.39569	137.40446	92.3564	181.78256	44.83334	64.80899	43.46204	38.28125	23.21541	38.29699	10.78671	15.24258
ENSMMUG00000000981	0.18623	0.18453	0.16498	0.0897	0.27632	0.09031	0.20433	0.14413	0.14731	0	0.25776	0.23556	0.36877
ENSMMUG00000000982	20.51234	23.80167	28.12537	30.51898	32.9615	22.75139	32.57475	66.3612	42.01766	40.39954	99.43253	62.56752	71.42885
ENSMMUG00000000983	1032.14218	707.88736	872.89481	411.70809	619.38945	1181.46649	825.78248	632.80623	423.24259	94.31844	114.48526	149.38619	163.60466
ENSMMUG00000000984	0.429	0.30373	0.97719	0.29499	0.30312	0.47517	1.54686	2.36977	0.87187	0.33271	0.43611	1.13682	1.89284
ENSMMUG00000000985	9.69332	5.89543	5.2494	5.85435	6.67679	3.62721	11.88255	23.56981	19.01815	4.09595	6.97618	12.73587	12.8092
ENSMMUG00000000986	0	0	0	0	0	0	0	0	0	0	0	0.17511	0.16447
ENSMMUG00000000987	0.21061	0.27814	0.10366	0.13506	0.20827	0	0.03845	0	0	0.02718	0.01385	28.07747	25.58014
ENSMMUG00000000988	0	0	0	0	0	0	0	0	0	0	0.14966	0	0
ENSMMUG00000000989	0	0.38266	0	0	0	0	0	0.2986	0.30518	0.44927	2.51865	2.11589	0.76436
ENSMMUG00000000990	24.47914	20.77387	25.17108	17.35794	16.90989	51.18152	36.11119	220.60367	383.92934	184.30968	517.00736	20.43781	44.28159
ENSMMUG00000000991	0	0.29585	0.17628	0	0	0	0	0	0	0	0	0.50339	0.1182
ENSMMUG00000000994	25.35158	24.70142	17.96131	27.03998	31.68491	16.10288	20.2437	11.54329	13.35613	2.67614	1.4475	8.72639	7.24851
ENSMMUG00000000995	3.61404	1.55408	1.73117	4.33092	5.1921	2.77488	6.80834	9.91177	9.16064	9.57206	12.04833	2.5867	3.23936
ENSMMUG00000000996	7.53462	7.66483	7.3549	11.21468	9.2389	12.94611	7.60565	14.13708	13.65502	4.28535	1.15162	6.43615	6.00547
ENSMMUG00000000997	1.94629	1.74488	1.1491	5.44047	2.29115	40.85804	34.16677	21.49752	11.7183	24.726	53.41296	4.21885	2.71505
ENSMMUG00000000999	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001000	2.66411	0.79199	2.83133	4.87135	4.74216	0.77445	2.33842	1.236	1.68436	16.1165	14.11158	0	0
ENSMMUG00000001001	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001002	0	0	0	0.18773	0.19291	0	0.21404	117.70494	109.81376	41.77717	181.06627	0.16445	0
ENSMMUG00000001003	8.69408	7.71458	7.27822	7.7423	7.82745	20.24253	20.50213	19.8657	15.38165	10.06392	18.05532	5.57874	6.57554
ENSMMUG00000001005	6.06772	5.42024	3.47387	8.18382	5.68206	10.02125	7.26279	10.307	10.53439	6.27448	1.61715	11.31492	9.60853
ENSMMUG00000001006	13.28786	14.293	9.22973	27.28456	20.30722	11.01604	15.51513	17.14176	13.25221	8.43187	4.91542	24.25955	23.43315
ENSMMUG00000001008	7.45333	6.43416	4.53381	30.8369	21.99929	15.5101	14.09432	51.64733	54.7052	7.2257	2.18735	22.77571	12.57385
ENSMMUG00000001009	0.24909	0	0	0	0	0	0	0.38519	0	0.38651	0	0.20998	0.09861
ENSMMUG00000001010	15.93788	21.93385	14.11483	10.22526	11.38251	36.03265	19.43013	27.38451	15.39392	10.30067	3.15004	5.97128	16.47511
ENSMMUG00000001011	10.7305	11.51844	0	8.89217	6.48459	1.15528	3.27049	4.14822	3.76869	1.15588	0.70694	7.28671	2.71405
ENSMMUG00000001012	9.25403	10.6069	7.17659	74.85537	62.77147	12.55303	23.60039	1.4698	1.1859	0.07761	0.05933	3.03604	1.12877
ENSMMUG00000001014	2.55537	1.73253	0.55584	3.36531	1.86193	1.43356	1.91846	0.83182	0.42509	347.46046	187.77836	6.9161	2.39605
ENSMMUG00000001016	0	0.26095	0	0.50671	0.26043	0.51017	0.86668	0.40725	0.83219	2.45059	0.62447	0.44386	0.20845
ENSMMUG00000001017	0	0	0.08905	0	0	0	0	0	0	0	0	0.50887	1.25455
ENSMMUG00000001018	3.34671	6.27379	3.52463	6.09319	6.08217	12.79542	9.22961	6.4342	3.85976	3.15678	2.32401	0.99125	1.18169
ENSMMUG00000001019	0	0	0	0	0	0.19479	0	0.62177	0	0	0	0	0
ENSMMUG00000001021	36.71898	39.49018	18.63596	48.99012	35.78475	26.67054	24.13788	21.52935	29.56311	51.2684	21.82426	56.62059	36.54132
ENSMMUG00000001022	0.15516	0.46123	0	0	0.15343	2.25543	1.36214	27.83617	9.07471	5.1752	6.68615	0.52319	0
ENSMMUG00000001024	5.06775	9.73563	4.39645	8.1614	6.95454	3.808	1.36175	5.59763	11.27894	4.33144	1.06294	6.80037	5.73216
ENSMMUG00000001025	0	0	0	0	0	0	0	0	0	0	0	0.90629	0.14187
