Ensembl.Gene.ID	brain_GSM752557	brain_GSM752558	cerebellum_GSM752559	cerebellum_GSM752560	heart_GSM752561	heart_GSM752562	kidney_GSM752563	kidney_GSM752564	liver_GSM752565	liver_GSM752566	testis_GSM752567	testis_GSM752568
ENSGALG00000007603	16.43886	11.9088	7.13755	9.27671	5.59416	6.25978	11.97707	8.17444	6.06731	7.9132	38.16806	16.96531
ENSGALG00000007604	3.1317	2.0088	4.31717	3.46924	1.20843	2.20558	4.36215	3.0902	1.355	1.39514	2.76555	6.21905
ENSGALG00000007606	461.55188	399.70838	397.16867	455.72099	223.95018	306.28927	283.4898	234.64762	406.90494	461.49717	668.8431	420.08457
ENSGALG00000007607	1.93117	1.12617	0.22004	0.84557	0.19358	0	1.04806	0.12368	0.12662	0.06013	69.76483	197.95669
ENSGALG00000007608	244.03732	228.85643	129.31681	120.48118	18.28228	15.20921	6.01173	6.62469	1.79129	1.15031	26.13737	36.157
ENSGALG00000007609	7.73448	8.3933	5.64369	7.30353	0.14028	0.14935	0.73416	0.64557	0.16516	0.2441	72.93225	76.13168
ENSGALG00000007610	15.62803	15.14388	20.42959	17.64972	10.39734	9.33025	14.02996	12.09137	6.54167	4.7706	44.51967	45.76786
ENSGALG00000007611	102.40682	82.05162	111.88509	98.64698	236.08507	257.20948	249.10739	406.98336	189.63994	387.46092	891.93329	275.01395
ENSGALG00000007614	0	0.23261	0.15906	0	0	0	0	0.17892	0	0.08699	2.14399	2.62104
ENSGALG00000007615	80.76269	83.28022	86.61356	73.46051	29.21985	26.85988	64.88428	83.29281	29.08679	31.30231	74.88407	57.03774
ENSGALG00000007616	54.92096	52.94582	40.81954	41.10044	15.4002	11.47733	50.60072	47.34723	18.63505	21.01785	67.47766	43.72723
ENSGALG00000007617	0.81071	1.01806	0.26341	0.49171	1.75453	2.37918	1.29956	1.6296	73.42752	51.4592	4.27719	3.5301
ENSGALG00000007618	0	0	0	0	0	0.10586	0	0	0	0	0.27718	0.64509
ENSGALG00000007619	27.26734	26.54336	16.35781	27.8164	27.204	36.30912	27.84125	21.92859	12.44275	29.71699	122.40426	45.30794
ENSGALG00000007620	0.65526	0	0.5475	0.42083	0.36121	0.38457	0.43467	1.6934	73.86997	212.86279	2.26418	1.04101
ENSGALG00000007623	28.06377	20.39479	3.06524	4.5901	0.18266	0.09149	0.34907	0.28849	0.37947	0.23374	1.60133	0.85146
ENSGALG00000007624	0	0	0.15786	0.60689	0.13887	0.14786	0.12533	0	0.36349	0.60453	32.80196	12.51177
ENSGALG00000007625	5.89722	3.90286	7.18518	7.2586	4.33444	2.11509	24.9365	10.85323	16.41992	5.72578	3.27052	8.1977
ENSGALG00000007628	31.88683	27.80399	18.48431	30.58082	4.18148	14.50992	26.69447	10.09884	2.32985	9.33848	14.02269	4.3517
ENSGALG00000007630	99.09999	65.55791	70.47003	89.02595	34.98717	52.28061	28.25049	17.65848	8.33082	18.02916	233.85314	100.61098
ENSGALG00000007631	9.62646	5.48352	20.99003	16.82313	0	0	0.32354	0.32091	0.02342	0.02226	11.28796	6.09675
ENSGALG00000007636	0.04472	0.16412	0	0	0	0.84076	1115.20174	1916.77463	1.1622	13.92927	0.37815	0.78236
ENSGALG00000007638	28.21083	28.56738	29.30171	27.06942	37.63787	39.55656	73.06533	66.38314	31.66344	39.49683	575.79721	572.61236
ENSGALG00000007641	29.80658	28.57675	23.10357	28.62925	15.57617	21.74057	29.31327	27.56638	9.56688	14.5832	19.9116	11.77001
ENSGALG00000007642	8.60577	10.88723	14.83286	13.42476	11.90347	9.86292	16.83247	23.27556	21.67991	17.98836	17.6049	19.44932
ENSGALG00000007643	8.02186	7.57994	12.6969	13.95728	3.18271	2.67164	4.88825	4.34321	5.0642	1.9785	6.82067	10.62759
ENSGALG00000007644	4.46532	4.87819	5.50838	5.19545	2.06573	1.60328	5.87147	3.82612	4.47028	2.28025	20.18362	27.58343
ENSGALG00000007645	5.05754	4.3474	3.36548	5.04427	4.39172	5.51626	4.54215	2.3975	5.09952	5.36805	3.05884	0.78219
ENSGALG00000007646	11.78347	7.99482	11.13379	9.40349	41.73058	47.89519	25.00939	22.53513	11.54729	10.00832	5.5966	7.14165
ENSGALG00000007647	0.40131	0.44766	0.39351	0.5714	0.01925	0.06149	0	0	0.01259	0	0.56269	1.10867
ENSGALG00000007649	5.14134	7.51067	6.06963	6.5316	3.20384	2.18658	6.22732	4.30644	2.84784	1.99164	8.81144	11.956
ENSGALG00000007650	19.25772	21.58654	21.551	33.30039	1.23366	1.79738	267.07479	133.90853	99.7171	164.59766	5.92422	1.87124
ENSGALG00000007651	14.87928	38.03865	14.43068	45.32694	11.54578	7.73146	32.29567	23.64675	25.49208	10.65232	2.76547	8.09283
ENSGALG00000007652	6.2816	7.02145	8.91042	8.74398	11.07316	10.49296	122.28512	132.92227	35.81589	18.47438	2.01423	3.39959
ENSGALG00000007653	3.98074	4.16026	4.16425	3.89798	4.38879	4.59538	3.30605	4.9391	1.73186	1.63472	18.01241	16.99957
ENSGALG00000007656	0	0	0	0	0	0	0	0	0	0	0	0.10911
ENSGALG00000007657	0	0	0	0	0	0	0.07342	0	0.05321	0	0.56662	0.23445
ENSGALG00000007658	14.2926	14.16251	10.15581	11.06704	7.16263	6.74284	19.01736	17.68969	5.94245	4.33538	35.55149	29.008
ENSGALG00000007659	51.23408	45.43459	58.91965	48.98038	20.39226	9.82368	54.05421	45.15807	77.56995	44.75388	29.8916	77.20541
ENSGALG00000007660	3.04215	3.31041	3.93166	3.89203	2.82995	3.06884	1.51345	3.55145	2.19379	1.59633	5.65768	8.60902
ENSGALG00000007661	8.09256	9.56143	4.5304	11.19853	1.22286	2.21808	9.23695	3.70605	3.22891	1.52029	31.54436	48.45709
ENSGALG00000007663	9.34185	10.33887	13.95403	13.29224	7.70638	6.10055	11.02923	9.87669	5.74044	3.31395	10.8108	15.86028
ENSGALG00000007664	43.84344	50.90114	38.84317	33.30429	28.88411	30.87823	31.94205	32.03749	63.25958	44.57	48.67307	52.45353
ENSGALG00000007665	1.67882	0.99796	2.29356	2.98666	0.41686	0.44382	0.73734	0.91679	0.39267	0.49754	7.07299	2.79933
ENSGALG00000007666	85.12004	84.19584	31.00105	22.34875	0	0	0.15287	0.64977	0	0	0	0.12205
ENSGALG00000007667	49.44412	42.49591	47.13801	47.47644	0.11622	0.1856	0.74719	0.63146	0	0.00905	4.26926	4.24885
ENSGALG00000007668	1.21149	1.68935	2.73938	3.60238	13.79194	12.48907	3.06578	1.52213	0.43682	0.32489	0.78869	0.56482
ENSGALG00000007669	59.01075	110.90349	19.90023	25.96229	15.4724	20.90607	15.75634	25.53047	1.36176	17.50112	4.54791	3.27272
ENSGALG00000007672	6.42098	7.59146	10.75922	10.10629	4.32962	3.16283	11.73616	9.69807	6.21174	2.51472	2.48731	4.88422
ENSGALG00000007673	13.05853	10.67764	12.00114	13.48219	3.83916	3.06559	18.58937	16.23691	18.59228	13.53944	13.21577	13.2455
ENSGALG00000007675	0	0.17485	0.11956	0.1838	0.10518	0.33595	0.47461	0.94141	0.34399	0.13077	1.90483	0.98527
ENSGALG00000007676	1.4221	1.73755	1.55123	1.31922	0.17421	0.06187	1.20538	1.03957	0.32288	0.37903	4.91429	6.69439
ENSGALG00000007677	10.96157	8.49594	9.98527	8.14027	2.60867	1.75714	4.27602	2.51863	7.80024	2.28361	7.23072	14.99799
ENSGALG00000007679	14.21742	12.97702	9.82074	11.13432	13.6074	15.86724	18.96302	16.17552	7.14458	3.52937	0.94559	1.31166
ENSGALG00000007680	2.17117	2.15536	1.02041	1.13286	0.49868	0.10624	0.63002	0	0.06527	0	33.20538	188.34592
ENSGALG00000007681	1.22651	0.84302	0.09608	0.07385	0.16904	0.08999	0.99149	1.72897	0.16585	0	0.05887	0.0609
ENSGALG00000007683	36.84086	34.25171	31.3632	35.10885	16.49945	16.09571	28.53303	17.76535	6.37713	8.66178	22.59891	21.3582
ENSGALG00000007684	0	0	0	0	0	0	0	0	0.05513	0	0	0
ENSGALG00000007685	16.42043	13.40555	11.57201	12.79786	4.67875	7.30927	9.63274	16.26332	2.6912	6.19697	13.1659	7.19933
ENSGALG00000007686	37.62433	34.20174	30.41285	25.66003	42.26917	55.99958	70.7884	59.50842	33.29109	34.63092	57.17633	33.95135
ENSGALG00000007687	132.25276	142.35457	55.39205	69.15602	20.31221	20.00132	38.03833	34.26268	18.83731	9.95921	17.93342	34.35402
ENSGALG00000007689	4.28452	4.66899	5.07924	6.58124	2.55338	1.76701	9.44755	5.22368	3.67426	7.22213	5.77991	5.61101
ENSGALG00000007690	0.21487	0.13133	0.04484	0.10349	0.03944	0.21022	0.0713	0.15145	0	0.02452	0.35755	0.08534
ENSGALG00000007691	5.49389	7.03218	3.16932	3.06615	0.57686	0.35833	8.2426	9.09679	0.18866	0.05977	8.83924	17.56016
ENSGALG00000007692	0.64685	0.2371	0.32426	0.12462	0.14263	0	0	0.18237	0.09329	0.26599	0	0.30829
ENSGALG00000007694	6.28756	4.91156	4.13369	8.53905	0.79544	1.08885	7.17887	2.76074	2.37861	0.77711	7.36105	17.76747
ENSGALG00000007695	12.5302	13.4957	12.57734	16.93246	7.33284	8.78295	9.21724	9.37581	7.66556	6.87827	8.25382	8.16075
ENSGALG00000007697	31.88918	39.07254	32.45928	29.16075	18.94894	15.11322	22.25434	20.936	11.44417	4.43265	23.47581	26.23489
ENSGALG00000007698	0.51588	1.13456	0.64651	0.99388	2.33186	1.15047	4.15748	2.98153	4.01779	2.08599	0.99031	1.18834
ENSGALG00000007699	375.27074	344.80168	320.30489	376.14497	597.76847	462.57869	881.76475	859.39049	365.15622	308.36111	428.79492	399.68621
ENSGALG00000007700	35.50684	34.33816	43.56758	37.86329	17.33422	11.53458	56.66319	27.70463	24.62881	6.70488	7.17692	27.64966
ENSGALG00000007701	2.93259	2.58408	2.12035	2.11874	0.18653	0.13236	20.14414	18.28513	0.28471	0.77303	0.86612	0.31362
ENSGALG00000007702	11.77889	10.68701	10.27951	19.435	2.05728	4.0612	9.01204	5.75397	4.37322	9.91119	25.04533	8.92424
ENSGALG00000007703	0.6313	0.7714	0.52749	0.54053	4.71725	2.67589	20.79704	24.96671	7.71378	7.13886	4.87455	4.0117
ENSGALG00000007704	2.69429	3.35763	0.81038	1.14199	2.13875	4.17456	1.07221	7.89991	1.70975	5.90894	4.55158	3.50988
ENSGALG00000007705	86.41597	98.62298	91.78605	92.92443	79.35141	55.96609	142.43343	87.23602	101.95043	32.48764	68.94108	190.06051
ENSGALG00000007706	0.14215	0	0	0	0	0	0	0	0	0	0.43661	0.33874
ENSGALG00000007707	42.77367	51.57886	35.39709	44.23716	21.95485	27.54879	19.20657	19.76464	16.70486	27.85306	44.93844	18.3202
ENSGALG00000007709	28.84893	36.92986	26.90874	36.16911	27.92139	27.52993	36.15304	24.36947	28.1885	13.96108	72.37763	140.47037
ENSGALG00000007710	4.52494	4.92385	0.53162	0.95347	2.49433	1.82575	2.53237	1.59463	1.12166	1.35675	1.84588	1.34786
ENSGALG00000007711	226.66314	210.35816	277.09214	324.57701	357.88369	301.64043	586.00006	518.25381	242.05046	247.89614	915.24298	590.72588
ENSGALG00000007712	5.90126	7.09404	6.9582	6.98351	8.70984	4.54351	22.38104	19.43307	34.68541	12.63367	1.5714	2.9487
ENSGALG00000007713	0.83297	2.28981	0.1305	1.30384	1.03316	1.71102	1.3467	1.61444	3.75412	10.63233	2.07874	1.48869
ENSGALG00000007714	0.33647	0.41097	0.14051	0.16206	2.78182	14.15022	0.05583	0.23715	0	0	6.20001	2.13783
ENSGALG00000007715	35.8943	37.83257	22.49175	27.74308	44.81364	64.94804	25.26736	26.39952	17.5974	18.96091	56.05208	26.03317
ENSGALG00000007716	10.23817	8.44365	12.93763	12.16348	5.17355	5.4079	297.95404	217.68905	108.65404	185.30295	60.60164	41.20539
ENSGALG00000007717	1.36141	1.05065	2.15518	1.7256	0.15801	0.42057	5.34686	15.65618	7.33739	6.97343	0.11005	0.39845
ENSGALG00000007718	0.15631	0	0	0	0	0	0	0	0	0.10713	0	0.12416
ENSGALG00000007719	19.79021	16.92359	8.97247	7.13172	0.38117	1.26533	1.92248	5.0176	0.16132	0.22301	2.93627	2.98896
ENSGALG00000007720	22.85334	15.15403	25.73807	37.37273	0.04226	0.06737	0.13327	0.13494	0.08285	0.5903	5.83494	2.99522
ENSGALG00000007721	28.17089	27.52512	29.70029	30.39445	7.98213	5.04319	14.19501	12.9076	6.34104	2.53253	19.92974	28.34743
ENSGALG00000007723	7.10424	6.70726	5.34185	6.92628	3.27533	5.20555	6.12593	5.28042	3.47746	3.60008	13.82	8.44773
ENSGALG00000007724	0	0	0	0	0	0	0	0	0	0	893.35947	455.66855
ENSGALG00000007726	8.09235	10.15524	12.86436	13.05613	2.83476	2.33969	6.50467	10.98621	5.76385	3.79762	3.27543	4.22737
ENSGALG00000007727	0.12958	0.11865	0	0	0	0.1521	0	0.09126	0	0.04437	0	0.05142
ENSGALG00000007728	35.08997	25.20273	31.11782	33.51096	52.04187	75.34412	38.51557	35.91389	2.33147	4.84533	7.61353	3.39003
ENSGALG00000007731	22.00055	14.99109	11.4882	9.10205	6.53036	4.96621	15.43481	13.12104	1.8306	2.70635	275.61183	194.47704
ENSGALG00000007732	17.6217	18.25193	6.30969	4.58343	0.03052	0	0.02754	0	0	0	0.29737	0.37359
ENSGALG00000007736	2.00656	2.55813	3.00666	2.39505	1.63514	0.92163	4.86081	5.71855	3.52307	1.52467	15.34104	15.69628
ENSGALG00000007737	20.28522	15.47797	16.39464	20.17851	110.1798	175.71506	482.49293	301.71153	176.07741	233.73598	38.33837	18.34971
ENSGALG00000007740	66.75875	43.74972	47.49392	62.68372	0.14873	0.07911	0.26834	0.09501	0	0.04619	0.36246	0.10716
ENSGALG00000007741	1.44276	2.29156	0	0	0	0	0	0	0	0	0.07383	0.07638
ENSGALG00000007742	30.65085	39.929	29.31118	29.42262	16.36646	8.39912	11.79464	9.33409	2.38744	1.09791	50.68166	104.85494
ENSGALG00000007744	0.43336	0.47654	1.30344	0.58443	0.43	0.25434	1.59534	1.1607	0.78128	0.1485	1.73043	2.47852
ENSGALG00000007747	6.81526	6.48851	6.29487	7.50282	3.51293	4.41541	5.23975	7.17419	2.92009	4.64056	12.13192	5.34331
ENSGALG00000007748	35.09859	36.63089	26.90807	33.75158	9.54884	7.74921	191.7814	104.71795	57.87174	110.18905	3.34869	2.23722
ENSGALG00000007750	24.2978	23.82561	21.07623	22.51121	6.88194	6.9032	15.03882	13.38071	10.23037	5.79838	16.71703	29.46354
ENSGALG00000007752	8.9728	9.86683	10.24535	10.56404	5.05616	4.44703	9.02666	8.29182	3.30716	2.25486	90.72027	185.94833
ENSGALG00000007753	4.09851	4.29217	3.24952	4.2703	3.16604	3.76362	3.43974	3.34071	2.01058	3.17201	7.9858	3.56571
ENSGALG00000007755	21.18005	15.69126	11.07761	9.54309	0.16482	0.25059	2.358	2.43788	0.09237	0.04393	1.49193	1.56032
ENSGALG00000007757	8.76507	13.02229	10.33462	12.68975	9.4919	8.15765	17.28674	21.05608	9.16323	10.2727	32.06003	25.54279
ENSGALG00000007758	19.4102	15.93226	10.07321	15.37395	8.50041	13.2586	5.54242	4.94525	2.89122	3.59329	6.4386	3.87375
ENSGALG00000007759	53.45393	55.12149	15.50073	16.19489	0.2194	2.06297	0.26389	0.51423	0.04784	0.04546	10.92379	15.96237
ENSGALG00000007762	20.74168	19.19096	28.96011	27.46922	13.06282	15.72601	24.7044	24.97241	15.83675	21.10703	35.09328	24.42929
ENSGALG00000007763	0.92028	0.97103	0.45436	0.40299	0.12303	0.03275	0.41624	0.23595	0.04023	0.15288	22.18608	25.5865
ENSGALG00000007765	0.70147	0	0	0	0	0	1.53538	0.19783	0.50585	0.86534	1524.7352	230.11433
ENSGALG00000007766	6.82069	4.83135	3.32678	3.26739	3.1705	2.51004	12.87554	7.97781	2.24662	2.41314	5.13848	4.68588
ENSGALG00000007767	7.42293	7.43398	9.35344	8.47895	3.84597	4.42803	17.11173	9.89215	21.20693	14.42821	66.25144	57.2241
ENSGALG00000007768	0.33806	0.77433	0.31772	0.40699	0.1863	0.09924	0.84084	0.83394	0.67032	0.11581	26.4757	54.84248
ENSGALG00000007769	31.09783	24.60598	8.56481	8.37525	9.22906	7.97468	15.85264	20.52218	11.16905	12.94316	14.19129	10.2151
ENSGALG00000007770	9.90085	4.45863	9.99728	14.00631	0.18712	0.39845	1.5198	0.39881	113.25822	153.47267	0.82548	0.62919
ENSGALG00000007771	3.96051	8.09609	4.39069	8.80408	3.02294	3.03959	15.76206	16.53425	5.27275	5.21998	2.80733	2.78301
ENSGALG00000007772	3.81113	3.43862	0.29397	0.73428	0	0.06887	5.07523	3.71941	0.04231	0	0	0
ENSGALG00000007775	0.12543	0.30657	0.10488	0.04031	0	0	0.04163	0	0	0	0.38535	0.56474
ENSGALG00000007777	22.90977	21.97995	19.75091	14.29278	1.01708	0.99262	1.72098	2.65522	0.80385	1.52803	9.29793	6.50375
ENSGALG00000007778	14.06879	13.14386	10.86184	11.64141	8.91622	10.49583	44.57405	35.66369	12.87434	12.19392	21.77064	13.72084
ENSGALG00000007779	21.98278	22.09079	16.78094	19.79614	15.23644	21.34887	22.6317	20.6253	8.24467	12.15437	47.92877	31.73865
ENSGALG00000007780	8.46139	11.65472	8.7599	11.54264	13.15286	10.48722	26.30175	15.92831	23.42177	10.08538	6.21497	13.65131
ENSGALG00000007781	12.32534	9.03552	13.81592	19.19427	0.07548	0.08036	5.85897	3.66792	0.04937	0.4693	1.99804	0.97909
ENSGALG00000007782	0.42846	0.89746	0.23018	0.29478	66.33839	98.00348	1.21809	1.63951	1.23599	4.44688	1.59814	1.21558
ENSGALG00000007785	3.26735	4.05078	1.68601	1.57369	0	0	0	0	0.20793	0.26344	1.77107	1.83208
ENSGALG00000007786	11.84938	10.12929	0.94448	0.847	0.04613	0.29484	0.37492	0.35408	0.06035	0.02868	1.89698	0.53217
ENSGALG00000007788	7.21306	6.74122	9.45872	8.6048	4.05528	4.48577	8.79264	7.94599	7.26844	3.63401	5.86903	9.33446
ENSGALG00000007791	0	0	0	0	0	0	0.11855	0	5.5398	9.14232	0.4573	0.23648
ENSGALG00000007792	14.97331	24.57221	22.81228	22.15386	17.4792	8.61559	10.71078	5.24229	5.78705	1.40849	27.27942	66.07781
ENSGALG00000007793	25.98163	25.9997	25.36951	24.25999	7.90806	5.8001	8.24673	13.25702	4.25298	2.84034	4.89597	9.49617
ENSGALG00000007794	7.5655	5.68315	0.11703	0.12595	0.06175	0.02187	0.05572	0	0.01344	0	0.58812	0.51932
ENSGALG00000007796	23.77905	24.7699	27.14932	41.84969	0.34548	0.13798	0.11696	0.66268	0.08477	0	27.01369	69.26939
ENSGALG00000007798	1.54647	1.45167	1.41806	2.25259	0.70693	0.57555	1.50105	1.06344	1.14239	0.49112	5.96641	11.65481
ENSGALG00000007799	2.38849	2.68536	2.96809	2.99682	3.8725	1.71989	7.8681	9.16703	6.74485	1.95332	11.18944	14.82731
ENSGALG00000007800	4.41772	5.03977	2.71176	2.90943	0.74555	0.63491	1.07645	1.58863	1.91798	0.61788	0.96922	2.64979
ENSGALG00000007801	39.84694	34.6135	15.41439	31.89902	1.96583	3.58802	6.66188	4.25765	5.69452	9.52719	33.44853	9.33674
ENSGALG00000007803	1.00067	1.10041	0.83613	2.31351	0.14709	0.23497	0.06642	0.09411	0.19242	0.32007	0	0
ENSGALG00000007804	5.55617	5.18398	2.65865	1.75165	3.34131	2.01585	4.52297	5.69634	6.11937	2.28478	8.53312	12.19748
ENSGALG00000007806	1.87697	0.62543	1.49692	1.1506	0.37624	0	0	0	0	0	3.14477	4.06633
ENSGALG00000007807	1.40102	1.61676	1.62569	4.54856	0.97259	3.47178	4.5432	5.70549	8.0451	56.26052	6.77374	1.52505
ENSGALG00000007808	57.66936	70.84239	99.11682	105.27003	3.87872	4.18181	30.52787	28.93962	8.38165	8.57633	34.9143	24.37278
ENSGALG00000007809	4.6458	5.25891	35.27566	30.93148	3.20126	1.72414	7.4773	7.12691	0.68975	0.46821	0.39344	0.43415
ENSGALG00000007810	10.78781	12.01769	13.25454	15.84227	11.51467	9.43498	11.44366	12.15097	7.0549	4.24044	23.32896	28.66926
ENSGALG00000007811	0	0	0	0	0.04578	0.04874	1.61017	0.64347	0	0	0	0
ENSGALG00000007814	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000007815	0.12767	0.05854	0.04003	0.09221	0	0	0	0	0	0	1.22546	0.786
ENSGALG00000007817	0.39418	0.43341	0.04937	0.03795	0.17386	0.04624	9.88403	6.94634	0.14213	0.08108	0.15134	0.25052
ENSGALG00000007819	2.20418	2.25293	2.33733	1.93945	2.71045	1.94036	5.92539	4.03326	0.68775	0.37765	0.61846	0.55552
ENSGALG00000007820	33.78477	28.16384	33.3959	23.67371	10.08931	13.30896	13.85802	13.1437	7.76139	14.98945	22.45173	14.21851
ENSGALG00000007821	26.02763	23.64627	31.16386	23.91094	41.88672	49.20725	43.84146	42.66917	32.09788	22.39738	38.43034	35.92417
ENSGALG00000007822	4.13396	4.77788	2.28702	3.08523	6.32328	3.93447	7.07748	2.88742	4.75369	1.32727	4.57579	15.3835
ENSGALG00000007825	7.39109	7.22439	10.49781	9.01835	0.74074	0.47319	1.29246	1.19973	0.58148	0.15347	2.51103	4.41226
ENSGALG00000007827	13.0351	7.19258	6.9091	5.89568	0.56665	0.54843	9.99431	1.11957	2.89751	0.32021	2.83423	5.12155
ENSGALG00000007828	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000007829	3.26373	3.88608	5.10619	3.52443	2.81903	1.70815	5.46032	4.30779	6.67098	2.42204	12.05212	21.21924
ENSGALG00000007831	0	0	0	0	0	0.22559	0	0	0	0.6586	21.25251	16.33579
ENSGALG00000007832	5.10865	5.60802	6.04481	5.49557	5.08903	3.89623	8.56593	8.00573	10.36006	7.03801	7.80592	11.37063
ENSGALG00000007833	6.25839	5.35258	1.9346	2.41147	0.73604	0.29384	15.89915	15.58609	1.17341	0.85782	162.40475	108.60788
ENSGALG00000007834	0.74896	0.70486	1.5475	1.59892	0.24547	0.02375	1.91337	1.02726	1.60578	1.72032	0.93267	0.64323
ENSGALG00000007835	3.24456	4.06346	2.77861	3.9589	1.13282	0.76165	1.45274	0.91469	1.44285	0.44471	2.57455	4.63919
ENSGALG00000007837	0.03322	0.06088	0	0.25621	0.40324	1.01486	0.03305	0	0	0	3.3706	1.16221
ENSGALG00000007838	0.41228	0.7111	0.39511	0.70074	1.06943	0.59779	3.06408	3.76008	0.89184	2.02754	1.04272	0.32749
ENSGALG00000007839	162.7198	155.03144	172.58557	162.82078	29.02874	31.65674	3.22521	4.04106	2.24224	2.28215	29.98913	28.76248
ENSGALG00000007840	13.99031	9.63675	8.82542	9.76832	4.24428	2.31456	12.14466	8.20641	122.42081	215.64329	11.89677	4.47511
ENSGALG00000007841	1.18424	1.35839	0.37363	0.48422	0.00939	0	0.05085	0.04803	0.33178	0.19849	38.9189	41.20024
ENSGALG00000007842	7.97543	8.60561	8.13447	6.98413	11.83809	15.76476	7.07632	6.57035	17.42824	7.28803	5.64705	7.87106
ENSGALG00000007843	29.42083	28.46805	42.34648	30.896	16.26526	6.61048	9.27286	8.03875	5.99459	1.94442	17.10206	41.34325
ENSGALG00000007845	3.4211	4.09352	6.44873	5.77383	4.45746	5.84097	5.34474	5.53993	2.87479	1.74396	12.48375	7.02958
ENSGALG00000007846	0.15918	0	0	0	0	0	167.22248	266.98891	0.45909	0.76354	0.24447	0.25289
ENSGALG00000007848	15.74366	16.45174	13.49967	17.56017	3.5019	3.72837	39.16044	52.17392	20.31632	16.56375	6.57498	5.92387
ENSGALG00000007849	1.0949	1.24872	1.40272	1.7579	2.65574	1.34232	3.58297	5.96816	4.86042	3.00169	2.27947	2.9185
ENSGALG00000007851	0.06634	0.18226	0.95583	0.60689	0	0.15573	0	0.04668	0	0.0227	8.40295	7.08565
ENSGALG00000007853	0	0	0	0	0	0	0	0	0.03386	0	0.57684	1.26793
ENSGALG00000007855	10.63352	8.31504	0.35535	0.27314	2.34466	5.49189	0.56423	0	0	0	0	0
ENSGALG00000007860	10.71285	12.63395	8.23055	10.63369	6.57309	6.99819	13.43935	11.62172	6.1467	6.32067	25.03683	33.22506
ENSGALG00000007861	5.04146	6.57867	6.01492	7.84795	4.93571	4.40278	16.77368	16.60164	19.02143	14.89911	39.17817	42.51409
ENSGALG00000007862	14.38204	17.99063	2.90858	3.86669	0.04191	0.13398	0.32174	0.26822	0.01374	0	0.71584	0.86136
ENSGALG00000007863	233.19532	159.57004	233.17156	174.41823	756.01183	567.63196	272.57284	180.19473	171.96379	128.27649	160.75814	191.84588
ENSGALG00000007864	0.6872	1.03719	0	0.1558	0	0	0.12066	0.17096	0	0	26.47831	49.64312
ENSGALG00000007866	18.26812	13.46585	4.02534	4.08024	5.04618	4.71274	1.87745	0.96212	0.5067	0.11005	0.9249	0.71757
ENSGALG00000007867	13.59283	9.5423	4.33345	3.71376	0.35053	1.11972	0.4745	1.0085	0.45855	1.08959	0.97666	0.44201
ENSGALG00000007868	7.21881	9.92244	23.25289	21.73036	0.68392	0.1986	3.03007	11.36866	0.20332	0.34787	6.88576	4.9726
ENSGALG00000007870	4.98418	7.5577	4.64756	6.3158	5.06989	7.55686	25.35571	16.8541	7.7233	6.89287	30.18561	25.19246
ENSGALG00000007871	275.96988	230.71052	110.79569	108.69148	0.164	0.34908	0.11092	0.26207	0.24125	0.2803	0.91354	0.91549
ENSGALG00000007874	3.70742	3.80509	0.92927	1.71421	0.65399	0	1.47552	1.88147	1.28329	0.60985	1.4804	2.82716
ENSGALG00000007875	2.33781	2.52593	1.09327	1.79821	0.0385	0.06149	0.08676	0.09831	0.07548	0.50221	0.53588	0.18015
ENSGALG00000007877	22.62292	24.76171	23.62625	23.30559	7.88094	2.12072	6.33061	7.419	6.28775	2.09964	24.36907	35.19213
ENSGALG00000007878	48.65503	47.7242	36.35813	42.25936	91.62517	148.33631	93.06018	145.8371	41.4066	66.10566	57.16456	25.68598
ENSGALG00000007879	3.60435	5.84785	1.99932	1.99217	2.01948	1.73389	2.41033	1.74923	3.92012	1.5389	38.7036	57.82578
ENSGALG00000007881	17.3209	15.65418	11.51743	17.62233	4.76808	9.61995	7.37962	4.81632	3.30585	5.8985	13.46662	4.80953
ENSGALG00000007882	6.3359	5.88142	7.73415	7.29224	7.16685	4.05658	15.06403	9.74355	5.93386	4.68077	19.58773	32.48532
ENSGALG00000007885	2.40659	2.5033	1.63023	1.75431	0.43024	0.30533	2.5239	1.00865	0.51599	0.40122	17.88101	30.38049
