Ensembl.Gene.ID	brain_GSM1064856	brain_GSM1064857	heart_GSM1064858	heart_GSM1064859	mesonephros_GSM1064860	mesonephros_GSM1064861	liver_GSM1064862	liver_GSM1064863	testis_GSM1064864	testis_GSM1196057	female gonad_GSM1064865	female gonad_GSM1196056
ENSXETG00000018086	0.27907	1.02187	3.9359	7.55911	3.70873	2.62713	1.73047	0.90804	1.93177	2.81622	0.07775	0.22703
ENSXETG00000018088	20.46275	19.30403	19.50889	13.58729	30.12088	30.38314	18.60559	13.65927	44.74027	34.4188	36.93954	41.33592
ENSXETG00000018089	5.03113	4.42504	0.65902	0.9299	1.94085	1.98844	1.5236	1.18003	32.69282	47.11044	20.22849	11.75507
ENSXETG00000018090	21.84422	25.48794	11.77146	14.57097	29.58338	31.25264	10.70022	10.10611	108.57996	82.93626	77.87719	31.70807
ENSXETG00000018091	23.44163	22.67887	4.125	5.97472	9.814	11.69216	5.59571	6.55258	20.57799	23.59964	52.96902	51.69418
ENSXETG00000018094	419.85228	502.66624	3.24863	2.40809	2.42592	1.54204	0	0.29763	3.12849	6.16027	0.39244	0.94461
ENSXETG00000018095	2.95088	2.08709	0.45199	0.07235	2.93273	1.89258	0	0.07869	1.83347	6.88959	0.03703	0.24969
ENSXETG00000018096	1.13686	0.28931	5.2627	8.98427	2.16811	1.53366	6.54727	3.02475	1.03819	1.35602	0	0
ENSXETG00000018097	364.96087	469.29556	1664.89791	1416.02302	1670.78224	1264.04315	1484.58605	977.63763	1212.02438	299.39576	394.34731	159.55102
ENSXETG00000018101	9.28546	7.43236	3.34146	4.86281	5.10095	5.22071	3.11819	2.13339	7.13599	6.94281	20.93433	15.08058
ENSXETG00000018102	0.20765	0.21724	0.03419	0.09854	0.35518	0.41323	0.08141	0.14294	6.28942	15.86846	0.15143	0.3402
ENSXETG00000018104	1.62411	0.86198	0.02153	0.05514	3.04108	2.83749	0.05466	0.14996	2.20843	3.78629	0.25423	0.20626
ENSXETG00000018105	5.90794	8.19342	2.04548	2.08288	21.42122	25.13809	6.48204	4.08662	14.28933	9.58797	31.66686	30.68673
ENSXETG00000018106	0.03944	0.14438	0.14294	0.25735	0.11128	0.27619	0.95239	0.46651	0.09251	0.61536	0.03516	0.07894
ENSXETG00000018108	2.10013	1.35706	1.51138	0.59131	0.58114	0.81135	0.53287	0.70162	1.33346	1.72872	0.22027	0.55668
ENSXETG00000018110	7.9833	5.16412	2.3223	1.82262	4.1573	3.70404	2.54373	1.80367	8.99628	13.1375	18.36262	18.63629
ENSXETG00000018114	4.14545	2.45849	1.95017	1.72338	4.12378	2.77466	2.4829	1.27465	6.79048	14.46674	5.30777	7.17843
ENSXETG00000018118	0.5705	1.07427	0	0.69504	0.9661	1.39879	0.29527	0.21598	0.74963	3.93009	0.40686	0.68551
ENSXETG00000018120	0	0.03092	0	0.02572	7.06005	10.68472	6.72858	8.97669	1.96874	2.48048	31.60334	39.75976
ENSXETG00000018121	37.48075	43.70929	8.02233	7.49963	22.92669	16.13706	14.41401	10.46951	65.91944	66.04919	72.71172	58.05796
ENSXETG00000018122	5.34368	6.75073	3.56348	5.00128	5.40699	6.09211	3.82718	1.81328	14.66807	32.34144	28.22193	33.41778
ENSXETG00000018123	113.40064	111.05658	37.56723	44.26953	55.26649	59.6213	32.96984	36.14014	167.88901	53.17363	337.20684	127.95476
ENSXETG00000018124	0	1.0501	0	0	0	0.13525	2.13153	2.41185	0	0	0	0
ENSXETG00000018125	7.20359	5.10936	6.73371	5.85907	12.34053	10.75291	5.85343	2.62513	4.86219	7.47244	17.92759	15.75403
ENSXETG00000018127	2.19402	2.72385	0.34466	1.29837	0.96332	2.12623	0.37854	0.83072	61.66928	44.30532	3.62486	2.2263
ENSXETG00000018128	9.10248	7.04522	0.06102	0.00977	0.05278	0.04913	0.02907	0.02126	0.15803	0.35037	0	0
ENSXETG00000018131	2.08143	1.38573	0	0	0.11866	0	0	0	0.05922	0.06791	0	0
ENSXETG00000018132	2.69551	1.74909	0.52568	0.83141	2.69652	2.89824	3.38508	3.3912	3.65084	3.70947	0.03042	0.03417
ENSXETG00000018133	35.13724	28.72831	5.77985	6.96355	2.75026	4.21463	2.19069	2.04031	15.10407	10.71099	10.34441	23.44652
ENSXETG00000018134	4.24868	275.84576	0.3431	0.12814	0.3562	0.14734	0.05443	0	0.25663	0.47543	0	0
ENSXETG00000018137	3022.38347	5241.71064	13236.02224	13969.19244	13974.16055	14203.70813	11078.33923	8170.18483	4838.6672	1420.46838	1231.72545	692.29686
ENSXETG00000018144	0.60489	0.97802	0.12458	0.35893	0.23283	0.45746	0.0949	0.59861	36.12939	20.06619	92.79602	44.46453
ENSXETG00000018146	0.98155	1.3863	2.22377	3.374	28.99699	37.99124	6.1391	7.10755	11.97643	15.21422	9.71234	14.49721
ENSXETG00000018147	12.73396	10.04124	1.46404	2.64636	5.588	6.61578	2.74642	2.2038	6.64496	11.14975	12.9188	22.59996
ENSXETG00000018148	0.30991	1.71839	2.27496	1.5373	0.52486	0.59704	0.24061	0.088	0.37814	0.46705	0	0
ENSXETG00000018149	264.14806	284.77447	76.14033	94.58333	275.43117	365.04462	93.52992	93.4793	292.5923	203.12641	195.83407	249.84993
ENSXETG00000018150	1506.86661	1520.23222	3290.91945	3040.27898	3625.0395	3038.70309	2413.68384	1822.27124	1730.05118	1859.94855	389.15606	672.0366
ENSXETG00000018152	1.7778	2.00119	0.3263	1.01838	1.56675	1.37945	4.79529	4.98454	17.21439	11.60303	0.44135	1.14926
ENSXETG00000018157	44.60712	64.30504	0	0.07642	0.08262	0	0.07575	0	55.54904	53.4033	0.15655	0
ENSXETG00000018158	5.42821	5.64734	2.70562	2.54563	1.44703	1.58449	0.96259	0.54235	3.11351	13.37397	5.29594	16.78974
ENSXETG00000018160	5.39387	9.84474	49.24222	48.02281	55.05703	40.86804	9.57857	14.43715	42.65057	32.13846	116.24235	108.30485
ENSXETG00000018162	2.70013	1.72244	1.37268	1.08891	1.1153	0.46137	1.4772	0.37403	2.47253	6.66359	26.41845	85.53162
ENSXETG00000018164	20.18857	15.04293	1.33815	1.83272	4.32723	2.81932	4.78226	3.04749	1.38592	2.50142	5.93423	11.87738
ENSXETG00000018165	13.69923	21.95446	9.98054	13.67488	17.50095	13.73115	8.86373	7.08746	13.23615	4.22863	9.48829	10.69174
ENSXETG00000018166	0.06873	0.14381	0	0	0	0.96283	0.20751	0.26019	1.58026	2.0342	198.69724	559.44946
ENSXETG00000018168	17.52788	17.32977	10.34238	13.26301	15.78868	13.99972	10.09471	9.89094	49.42229	33.61371	64.2173	65.67343
ENSXETG00000018169	3.61671	2.79002	1.25809	1.23991	2.8528	2.23941	2.3007	2.24775	10.56101	40.50376	0.35824	1.13403
ENSXETG00000018170	0.21727	0.56828	0	0.03152	0.37475	1.99781	3.99876	6.61556	8.4292	3.43019	322.55447	507.29531
ENSXETG00000018171	101.76277	128.56615	42.78084	50.40811	46.52673	63.23735	32.88849	48.50071	83.96953	23.89633	113.78109	67.04747
ENSXETG00000018172	6.10629	4.5322	10.69362	9.69437	15.52708	15.96943	11.10523	9.13866	13.12776	28.64529	12.65215	35.03444
ENSXETG00000018173	11.56937	10.09487	9.42739	10.17396	16.87622	23.22103	50.09324	23.46685	33.14708	29.35452	55.55381	59.77461
ENSXETG00000018174	17.53927	15.74187	9.37314	15.85985	16.00336	17.29598	10.5891	14.71478	22.54415	12.74282	52.51545	67.19449
ENSXETG00000018175	16.1622	14.65821	0.03229	0.03101	2.85113	1.97729	3.00391	4.78081	0.31232	0.53727	1.18652	1.27329
ENSXETG00000018176	0.50397	0.14381	0.04154	0.31895	0.60343	0.80236	0.19764	0.30358	2.021	6.41086	6.20768	38.94813
ENSXETG00000018177	0.1056	0.35897	0.0957	0.20671	7.57409	6.30999	3.41559	3.6227	11.69317	14.12047	39.22314	46.78133
ENSXETG00000018178	0	0	0	0	0	0	0	0	0.84365	2.28068	0	0
ENSXETG00000018180	13.28361	9.71088	1.85526	0.78956	10.04633	6.37644	4.75649	3.54533	5.26227	4.58259	0.14515	0.1165
ENSXETG00000018182	5.47706	10.34376	0.66072	1.65585	52.96924	44.16284	18.86956	30.44997	43.7963	34.97158	89.248	94.32191
ENSXETG00000018183	9.84333	9.68907	0.16573	0.0434	0.14081	0.08734	0.08605	0	0.40578	0.57273	0.14822	0.63266
ENSXETG00000018184	1.11993	0.86929	0	0.0629	0	0.06329	0	0	0.57647	1.6722	7.3428	54.22773
ENSXETG00000018186	70.44303	64.71544	187.94595	131.46154	163.50308	161.86923	45.69283	44.669	70.91387	30.26837	85.87082	75.78839
ENSXETG00000018187	1.38518	1.08686	0.91294	1.04106	1.56984	2.23306	0.97775	0.74501	3.95948	6.03197	9.17695	13.74454
ENSXETG00000018189	34.71179	35.02881	18.3129	26.39962	27.56976	41.16074	18.49344	22.339	47.16272	31.43668	84.1084	100.23851
ENSXETG00000018191	32.87459	28.21697	15.00378	13.28588	31.60001	32.08589	23.12188	23.9888	41.33211	29.47063	48.90344	51.63753
ENSXETG00000018194	3.36543	4.87503	0.82114	1.38929	11.1228	8.12342	6.10452	2.28712	3.76625	1.53262	0.1154	0.12963
ENSXETG00000018197	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000018198	35.68349	32.40357	32.27316	39.87247	38.20538	53.80883	10.83602	14.45648	48.29567	26.11888	99.11902	149.71521
ENSXETG00000018202	4.00702	5.83759	0.03394	0.0326	2.78343	3.21382	0.16152	0.10636	38.38301	23.29948	1.90285	1.34998
ENSXETG00000018203	3.21211	1.85012	0.45788	0.65954	2.41085	2.05428	0.90292	0.27331	3.25197	14.4517	2.02688	8.13138
ENSXETG00000018204	22.43428	25.20662	8.40205	10.60833	11.14581	10.62467	5.82599	6.284	18.47825	45.21696	21.52937	74.61434
ENSXETG00000018208	7.06033	5.6827	0.76265	0.6848	1.14139	1.12933	0.57515	0.38278	2.29781	2.75287	24.19141	26.47359
ENSXETG00000018209	5.03113	3.78856	1.95402	2.64622	2.88693	2.80808	2.74252	1.41301	3.76216	7.73657	0.04929	0.05537
ENSXETG00000018210	31.57835	35.71982	147.37337	125.96551	110.28188	95.97854	67.89917	67.52028	215.1846	168.79203	91.30962	108.6267
ENSXETG00000018211	3.59038	3.72908	0.9632	1.0152	2.73166	2.95114	2.16932	1.82809	4.98793	6.29245	28.55143	11.11019
ENSXETG00000018212	4.28249	2.89296	0.06653	0.0426	0.6677	0.32146	0	0	2.68735	5.50535	3.97031	6.91023
ENSXETG00000018213	39.30143	40.98415	39.99706	31.86485	52.96763	83.66098	12.23751	15.72985	25.23442	13.8748	97.04998	78.42404
ENSXETG00000018214	7.34858	4.86075	3.06484	2.17295	2.7804	2.64323	2.26315	1.5707	9.86384	12.43497	11.00253	15.22334
ENSXETG00000018225	44.44413	53.35147	23.93608	24.22297	31.34914	38.11894	13.40872	11.25053	103.59582	75.94289	34.54804	62.55997
ENSXETG00000018227	0	0	0	0	0	0	0	0	0	0.0612	0	0
ENSXETG00000018229	8.5754	9.24554	3.43238	3.00581	5.84934	5.65295	3.30854	2.11951	12.16265	14.1281	18.45293	18.31891
ENSXETG00000018230	166.17263	177.61899	72.42676	84.78141	83.93572	90.83239	64.19193	59.7204	91.93524	61.31703	127.93073	69.07745
ENSXETG00000018234	8.68035	8.14558	6.43624	7.142	6.68196	7.32492	2.08772	2.63922	125.17217	210.31705	41.97295	71.69626
ENSXETG00000018235	2.68697	2.53365	20.47356	12.66076	5.03937	5.89789	2.47052	2.6438	5.30938	10.38937	13.52068	10.76235
ENSXETG00000018237	12.5031	3.39592	0.0545	0	0.62209	0	0.05188	0.2845	1.46692	0.32353	0.05361	0
ENSXETG00000018239	25.52026	24.47844	45.87515	41.5675	51.86653	48.00002	58.47662	55.70411	23.80553	10.63278	37.04433	23.03595
ENSXETG00000018240	13.08128	13.43878	29.26317	30.2545	21.39932	31.68249	7.72683	8.92419	55.74857	78.26921	24.26788	89.33218
ENSXETG00000018242	114.92031	97.46491	0.94928	1.12047	9.7732	6.36374	2.9746	2.87133	23.10472	29.97407	22.83896	62.76029
ENSXETG00000018246	0	0.27762	0	0	0	0	0	0	0	0	0	0
ENSXETG00000018247	18.47552	13.70954	0	0.02446	0.10582	0.12311	0.02425	0.0266	1.66283	1.81618	0.05016	0.11263
ENSXETG00000018255	2.62903	1.1188	0	0	0	0	0.07687	0	0.71099	0.57556	4.2106	24.9426
ENSXETG00000018261	4.79586	5.7789	1.39698	1.97499	4.63297	5.73709	3.62023	3.68842	32.67497	62.22442	5.87843	11.96294
ENSXETG00000018262	0.14504	0.15174	0	0	0.06826	0	0	0.06867	2.38239	6.71351	0	0
ENSXETG00000018263	0.0553	0	0	0	0	0	0	0	2.33513	2.55903	0	0
ENSXETG00000018265	39.20305	43.3024	18.66004	24.54384	24.13796	36.63958	15.28123	21.53299	72.35335	59.5878	53.4093	76.92107
ENSXETG00000018268	0.03563	0.26081	0	0.03101	26.90501	26.50789	3.65602	1.7529	2.50693	9.66011	5.84135	20.29084
ENSXETG00000018269	5.90568	6.79369	1.55453	2.45242	5.09519	4.3776	2.28318	1.57731	17.02005	5.3546	26.34472	2.99366
ENSXETG00000018270	0	0.05465	0	0	0.04914	0	0.04506	0	0.24508	1.96756	0	0.05231
ENSXETG00000018271	2.55595	3.26633	2.41892	2.04125	10.77561	12.39523	1.9817	2.78684	4.79793	6.49502	9.20038	20.15103
ENSXETG00000018272	0.05358	0.08411	0	0.01164	0.07564	0.02348	0	0	0.05029	0.1154	0.0239	0.25491
ENSXETG00000018274	13.90015	12.24925	5.38703	5.51267	6.72251	7.75556	4.37707	2.84178	13.9201	21.84565	22.02581	41.42598
ENSXETG00000018275	14.45062	9.86914	0.92853	1.47585	21.14147	16.42897	29.10887	9.79897	6.03545	10.45861	6.74015	17.05278
ENSXETG00000018276	29.76395	36.57776	20.41121	20.57131	23.13126	26.2854	13.69217	11.07814	96.2948	20.66403	141.23932	25.39881
ENSXETG00000018277	0.32287	0.26272	0.58519	0.31221	0.20249	0.21991	0.34043	0.03398	14.04081	36.68451	29.5811	63.83404
ENSXETG00000018279	0.67599	11.55066	0	0	0.10597	0	8.35859	3.23479	0.31721	0.76802	0	0.22563
ENSXETG00000018280	0.22818	0.23871	0.27574	0.59576	0.57249	0.66608	0.39374	0.28801	0	0.08185	0	0
ENSXETG00000018283	73.37898	70.97239	8.86656	11.33161	28.90111	30.11293	13.28142	13.14256	30.85769	77.43731	13.72389	63.68082
ENSXETG00000018284	43.01098	39.55724	12.71319	11.318	23.41824	18.11779	25.44438	32.87443	19.97906	14.73341	50.94498	30.49699
ENSXETG00000018287	3.67029	4.56571	1.52243	1.70028	2.74875	2.63838	1.29175	1.27902	3.68483	5.50349	10.10847	14.42661
ENSXETG00000018288	2.67482	2.28954	2.39252	2.44864	2.18975	1.64265	1.07886	1.24952	9.68352	24.08058	11.11703	26.8189
ENSXETG00000018290	1.71767	1.84838	0.60783	1.08194	4.01709	5.80185	3.27419	5.80681	8.72129	20.81385	9.53735	11.08995
ENSXETG00000018291	1.5421	3.15653	0.56206	1.72128	15.66005	26.06901	80.61816	94.32596	4.90864	10.26645	2.2264	6.3782
ENSXETG00000018292	1.54925	1.62079	2.41312	1.601	1.91309	0.97512	0.83533	0.32077	14.49557	31.89327	1.89897	2.95722
ENSXETG00000018293	96.29273	78.07101	0.14177	0.20423	3.75337	2.39748	0.13496	0	3.0836	3.11539	0	0
ENSXETG00000018294	88.13963	60.4166	58.79628	51.18695	79.99051	63.91634	43.59307	27.16325	39.98331	36.16552	36.38589	30.78778
ENSXETG00000018296	3.37241	3.34487	3.29436	7.2036	43.1017	54.03956	114.37191	100.69917	7.97489	8.25018	0.42947	0.61399
ENSXETG00000018297	8.82099	6.76996	5.73334	7.01574	45.23702	53.81823	9.91774	11.87427	21.54652	72.88596	9.86147	31.56667
ENSXETG00000018298	0	0	0	0	0	0.1072	0	0	0.26808	0.26354	0	0
ENSXETG00000018299	1.62255	1.0185	0.17644	0.50835	0.18318	0.45469	0.16797	0.43004	5.11701	3.1438	0.2893	0.19496
ENSXETG00000018300	8.13044	6.64099	0	0	0.0409	0	0.03751	0	0.12242	0.42123	0	0
ENSXETG00000018301	3.01628	2.83359	1.11573	1.49994	5.50194	6.73814	2.92078	2.85511	2.59994	2.65043	14.92584	9.30765
ENSXETG00000018302	6.5972	6.55261	2.17848	3.16112	5.41533	5.95258	4.51629	4.34854	15.55545	12.7364	46.7149	13.3593
ENSXETG00000018304	0	0.58841	0	0	0.1443	0	0	0	0.09599	0.27517	0	0
ENSXETG00000018306	0.01913	0.05999	0.0693	0.48249	0.08995	0.66965	3.33154	6.56886	0.01796	0.20576	0	0
ENSXETG00000018309	417.33294	346.14411	69.12003	66.23133	117.01916	89.25784	47.35405	65.77393	362.72239	586.73287	102.29842	180.12717
ENSXETG00000018313	80.221	120.56046	85.09444	112.104	60.69026	76.78992	65.52443	43.33864	166.61321	113.3942	112.41338	159.68677
ENSXETG00000018316	30.52554	31.6008	25.2737	22.68772	42.89141	35.49564	25.54155	20.49839	52.83928	21.1814	64.34285	31.84697
ENSXETG00000018317	4.39362	3.93226	1.42698	1.98911	6.37972	7.53928	1.84043	2.35589	2.35985	8.61125	9.84825	41.78294
ENSXETG00000018319	0	0	0	0	0	0	0	0	0.07082	0.64949	0	0
ENSXETG00000018320	9.45603	8.29805	0.50308	0.71234	12.61457	18.15962	4.1722	4.22152	4.11533	9.77343	5.77902	14.17014
ENSXETG00000018321	230.39826	215.06411	104.80458	89.68532	156.18596	151.43134	89.48817	84.84537	257.65325	103.69115	390.3542	268.40096
ENSXETG00000018322	5.13748	11.10539	0.13875	0.20727	1.2324	0.55121	0.13208	0.04832	4.26312	2.9481	0.01519	0
ENSXETG00000018326	31.25086	28.93182	11.52109	14.98635	17.3934	16.54393	8.03995	7.47914	22.77134	47.32331	46.91209	138.51074
ENSXETG00000018328	5.4317	10.82102	0.20946	0.20114	0	0.05059	0	0	2.22366	2.23921	0	0.05785
ENSXETG00000018329	0.05164	0	0.0468	0	0	0	0	0	0	0	0	0
ENSXETG00000018331	0.09023	0.03148	0	0.05233	0.16978	0.13167	0.02596	0.22774	2.08869	4.43474	15.5753	16.80298
ENSXETG00000018333	3.56007	3.50054	0.70446	1.44124	1.73835	1.56863	0.66092	0.45857	19.18172	18.20258	10.21382	5.31348
ENSXETG00000018334	0	0	0.56551	2.06038	1.89944	0.53036	0	0	0.99915	1.04706	0	0.11026
ENSXETG00000018337	20.10066	16.93825	11.01732	11.1496	22.3223	20.47752	14.95829	11.51657	69.48805	41.93491	105.48076	57.99787
ENSXETG00000018341	0.26133	1.03885	0.61572	2.00118	0.22125	0.54918	0.1127	0.29681	3.26205	5.85068	1.21134	1.22981
ENSXETG00000018359	4.282	3.90112	0.84077	0.91606	1.52752	1.26552	1.00047	0.74308	1.40665	6.18405	2.83107	4.05552
ENSXETG00000018362	486.63929	417.90928	345.50481	250.19966	318.66859	285.2316	158.91472	101.3117	541.80091	298.54777	306.99386	246.78656
ENSXETG00000018363	4.60981	4.84889	3.40564	2.31105	5.04422	3.99289	3.02588	2.63231	43.00853	63.91338	50.5184	89.56077
ENSXETG00000018364	0.52493	0.96104	0.05946	0.1142	0.1852	0.11492	0	0	0.67745	2.68392	1.5208	4.8621
ENSXETG00000018365	0	0	0	0	0	0	0	0	0.03965	0.09093	0	0
ENSXETG00000018366	8.53757	7.04623	33.18357	30.5859	5.97973	9.01313	7.16076	6.59979	15.18074	26.59981	5.20066	44.17028
ENSXETG00000018368	13.17199	13.19804	8.18217	13.02352	7.3309	11.8596	6.08185	6.79019	50.38114	51.78818	15.54583	16.53366
ENSXETG00000018372	0.37317	0	0.06765	0.3897	0.14046	0.1961	0.19319	0.28262	0.14012	1.76753	0.06654	0
ENSXETG00000018373	152.59946	182.80656	663.2799	593.99048	316.39763	256.01437	107.73797	110.85338	426.67122	292.13877	119.31156	111.68472
ENSXETG00000018374	0	0	0	0	0	0	0.07413	0	0.16125	0	0	0
ENSXETG00000018375	12.56431	10.92874	29.50671	30.02166	85.61769	84.3421	45.64858	41.04763	47.64266	67.77644	16.06445	16.2837
ENSXETG00000018377	0.09813	0.05133	0	0.12814	0.04616	0.21487	0.08465	0.23226	1.38188	4.64877	14.26225	25.84928
ENSXETG00000018379	2.91697	5.32087	3.42293	4.03551	3.90546	4.02804	8.22687	5.84079	82.94212	63.07874	91.97705	88.93726
ENSXETG00000018380	0	0	0	0.01899	0.02053	0.01911	0	0	0.10229	0.42222	0	0
ENSXETG00000018381	0	0	0.0468	0	0	0	0	0	0.09689	2.61167	0	0
ENSXETG00000018382	16.06854	20.00797	12.52666	14.70894	335.66539	609.52053	17.3978	17.48921	16.2553	10.16846	0.97008	0.7419
ENSXETG00000018384	23.84956	20.25906	10.97116	9.29461	18.80454	17.88842	12.09898	10.52689	29.46546	50.03244	49.01465	88.38827
ENSXETG00000018385	0	0	0	0	0.07023	0.06537	0	0	0.56043	2.00852	0	0
ENSXETG00000018386	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000018387	22.40005	15.67154	0	0.18159	7.78852	4.75163	6.70156	4.30209	0.13059	1.54754	0	0
ENSXETG00000018389	17.0215	16.95956	5.28875	6.70105	10.82884	10.29201	6.29335	4.75685	40.85348	39.26176	22.90502	15.90815
ENSXETG00000018391	37.35167	29.00384	1.03182	0.33667	15.0593	9.11854	1.64025	1.51718	6.76465	8.62658	9.94272	13.72549
ENSXETG00000018392	4.86674	3.37388	2.23181	1.27569	2.4825	2.49033	0.96111	0.69379	3.08194	10.00389	7.65753	16.58682
ENSXETG00000018402	0.09394	0.2621	1.16361	1.28088	68.70975	261.73318	0.43227	0.71144	8.20076	16.95595	0	0.03137
ENSXETG00000018403	0.33609	0.38674	0.3655	0.55568	0.6324	0.85347	1.10177	1.49516	0.56779	0.90442	0.26966	0.16827
ENSXETG00000018404	14.3678	11.71269	7.10218	10.6361	36.16447	37.66376	13.039	11.17148	15.98116	20.63765	22.41407	36.62191
ENSXETG00000018406	0.03858	0.12116	0.06998	0	0.29057	0.13525	0	0	0.79719	2.20247	20.16708	46.35079
ENSXETG00000018409	6.71741	5.041	2.25864	2.29286	4.51112	3.63754	2.31396	1.25821	4.74537	11.19099	23.14866	37.03124
ENSXETG00000018410	8.23238	9.39008	2.74589	3.55723	3.71131	3.77976	1.23301	1.08231	16.39274	25.96899	28.99805	39.8436
ENSXETG00000018412	253.50932	266.7318	90.03288	88.75429	149.10802	140.60499	98.6277	102.7751	192.78741	55.50666	199.55727	84.11003
ENSXETG00000018415	18.02009	17.19946	12.72141	9.63825	17.37201	16.06831	13.67186	8.77007	22.10336	21.15075	13.33519	8.45366
ENSXETG00000018416	0.09345	0.03261	0.02825	0.13558	2.16897	2.07334	0.02689	0.0295	10.32177	21.62924	0.02779	0
ENSXETG00000018417	9.76164	7.69143	0.04042	0.00973	8.99524	11.62562	4.28286	2.09087	8.88996	20.06643	13.97281	15.97482
ENSXETG00000018422	0	0	0.5696	0.60165	0.11826	0.02753	0	0.02976	1.53381	2.63857	0.02802	0
ENSXETG00000018423	5.68723	3.42031	2.40728	1.83745	2.85164	2.35593	1.67465	0.48355	1.53426	3.99569	5.91986	13.5041
ENSXETG00000018427	21.42431	21.1062	18.84929	17.68626	9.93843	15.79065	8.70231	3.68975	10.30569	5.79735	2.59954	0.86411
ENSXETG00000018428	68.17836	70.28189	49.90104	43.7997	115.1747	163.21502	22.10338	52.40923	17.52635	23.74592	58.29944	127.27833
ENSXETG00000018430	0.21781	0	4.04606	1.65838	0	0	0.04696	0	0.10219	0.1172	0	0.05451
ENSXETG00000018432	0	0.07938	0	0.13211	0	0	0	0	31.98758	58.17248	0	0
ENSXETG00000018433	11.0638	10.35185	5.91519	7.86572	6.35878	6.74953	2.66575	1.99376	7.58192	8.10973	45.04253	30.25786
ENSXETG00000018434	1.51185	3.23524	5.38698	7.26612	16.03441	16.51889	15.29552	18.63633	10.02979	14.38743	32.77416	46.55199
ENSXETG00000018435	43.01789	39.58338	9.0957	10.5219	14.2962	13.3472	6.02079	5.83281	42.10688	43.2398	20.41196	25.8736
ENSXETG00000018441	12.47215	13.22846	1.87513	2.20077	5.65084	5.08339	5.33025	11.83287	51.94968	81.78821	15.85746	38.70414
ENSXETG00000018442	2.6214	2.02424	2.46051	2.06403	3.7876	2.95146	1.34613	0.88622	1.52311	4.60214	0.30602	0.125
ENSXETG00000018443	169.09615	162.07851	36.13668	43.12764	47.66142	55.03742	15.98518	14.70623	86.70919	40.55357	88.27781	61.34803
ENSXETG00000018445	12.26121	17.06014	14.35835	14.11051	2.41176	3.16431	0.74604	0.78932	3.30462	4.42155	16.18872	24.8338
ENSXETG00000018446	29.88368	24.46528	19.33309	11.42182	119.66272	123.32009	92.46356	41.72213	14.36534	18.77566	11.24273	23.75933
ENSXETG00000018447	0.49988	0.78445	0.30204	0.21751	0.39194	0.58368	0.57501	0.31548	0.391	0.89684	0	0
ENSXETG00000018448	1.2683	2.85782	5.06902	9.79192	13.92119	12.75796	59.42042	54.42317	2.77758	3.15045	0.08695	0.16283
ENSXETG00000018449	13.47766	5.25767	3.13974	2.08732	1.93428	1.33361	0.95253	0.3604	9.18377	19.75319	3.97093	8.12035
ENSXETG00000018450	7.07537	7.46086	6.25936	7.57445	87.75358	89.20125	17.82737	19.18835	9.32888	7.07204	13.01504	6.52263
ENSXETG00000018451	0.40616	0.67088	0	0	0.95528	1.07634	0.0369	0.04049	6.25975	6.90284	0.00953	0.04283
ENSXETG00000018453	6.91905	6.36517	1.61565	4.07573	8.22697	11.58515	9.06953	11.21019	7.51675	8.0874	28.05202	9.77625
ENSXETG00000018458	3.46022	6.72291	11.22061	16.83834	9.23499	7.56493	6.07179	4.56762	10.93623	5.49823	7.86885	4.03055
ENSXETG00000018460	58.06086	68.40387	40.08471	37.9298	55.47016	53.37432	36.14382	32.7877	82.99399	24.95635	94.71684	29.36026
ENSXETG00000018461	15.61095	16.95118	6.87494	8.05198	11.34557	13.20964	6.56354	6.14315	60.37883	47.43766	42.19821	46.80809
ENSXETG00000018462	2.42757	2.225	1.67428	2.37432	2.44564	1.24161	1.42708	0.3457	2.45997	3.37616	21.5445	30.95546
ENSXETG00000018463	0.14047	0.14696	1.01858	1.03924	0.85917	0.61516	0.18183	0.26599	0.79119	0.98297	2.0665	2.53233
ENSXETG00000018464	13.53075	10.50725	6.88955	8.22432	10.56477	7.42078	4.87378	4.06017	22.12646	25.63829	33.20114	39.2152
ENSXETG00000018465	3.91566	4.56739	8.7694	7.24602	13.63512	13.55812	6.79493	7.45549	47.27092	50.62703	52.23855	93.11141
ENSXETG00000018469	28.44099	23.73773	7.12	7.71232	15.40452	15.79653	7.78102	5.3545	23.24333	21.41301	23.36438	38.17174
ENSXETG00000018470	2.04021	2.79609	0.46222	0.39059	69.71673	73.98352	8.14922	4.21002	3.82985	4.32633	0.05456	0.02045
ENSXETG00000018471	8.10668	5.06124	6.22089	3.98252	5.16673	4.40823	2.76362	0.99014	13.74498	19.14113	4.83715	12.63462
ENSXETG00000018473	14.45642	11.3283	6.67761	6.65648	6.91494	4.73294	3.56562	2.01808	35.98413	34.86641	32.70939	18.89545
ENSXETG00000018474	35.71844	32.29377	19.39824	22.71718	42.97501	42.58555	55.00817	42.03278	69.49807	109.05522	45.8109	71.72738
ENSXETG00000018476	0.46463	0.37803	0.93564	0.80864	1.2142	1.537	1.06885	0.68412	0.58141	3.16734	0	3.56675
ENSXETG00000018477	0.98375	1.19672	0.93296	2.56826	3.87431	3.92663	3.05917	5.56534	0.90185	1.03428	0.02041	0.11457
